Year,Month,Province,Total_Population
2021,Aug,นนทบุรี,1276745
2021,Sep,นนทบุรี,1276745
2021,Oct,นนทบุรี,1276745
2021,Nov,นนทบุรี,1276745
2021,Dec,นนทบุรี,1276745
2021,Jan,ปทุมธานี,1176412
2021,Feb,ปทุมธานี,1176412
2021,Mar,ปทุมธานี,1176412
2021,Apr,ปทุมธานี,1176412
2021,May,ปทุมธานี,1176412
2021,Jun,ปทุมธานี,1176412
2021,Jul,ปทุมธานี,1176412
2021,Aug,ปทุมธานี,1176412
2021,Sep,ปทุมธานี,1176412
2021,Oct,ปทุมธานี,1176412
2021,Nov,ปทุมธานี,1176412
2021,Dec,ปทุมธานี,1176412
2021,Jan,พระนครศรีอยุธยา,819088
2021,Feb,พระนครศรีอยุธยา,819088
2021,Mar,พระนครศรีอยุธยา,819088
2021,Apr,พระนครศรีอยุธยา,819088
2021,May,พระนครศรีอยุธยา,819088
2021,Jun,พระนครศรีอยุธยา,819088
2021,Jul,พระนครศรีอยุธยา,819088
2021,Aug,พระนครศรีอยุธยา,819088
2021,Sep,พระนครศรีอยุธยา,819088
2021,Oct,พระนครศรีอยุธยา,819088
2021,Nov,พระนครศรีอยุธยา,819088
2021,Dec,พระนครศรีอยุธยา,819088
2021,Jan,อ่างทอง,276584
2021,Feb,อ่างทอง,276584
2021,Mar,อ่างทอง,276584
2021,Apr,อ่างทอง,276584
2021,May,อ่างทอง,276584
2021,Jun,อ่างทอง,276584
2021,Jul,อ่างทอง,276584
2021,Aug,อ่างทอง,276584
2021,Sep,อ่างทอง,276584
2021,Oct,อ่างทอง,276584
2021,Nov,อ่างทอง,276584
2021,Dec,อ่างทอง,276584
2021,Jan,ลพบุรี,742928
2021,Feb,ลพบุรี,742928
2021,Mar,ลพบุรี,742928
2021,Apr,ลพบุรี,742928
2021,May,ลพบุรี,742928
2021,Jun,ลพบุรี,742928
2021,Jul,ลพบุรี,742928
2021,Aug,ลพบุรี,742928
2021,Sep,ลพบุรี,742928
2021,Oct,ลพบุรี,742928
2021,Nov,ลพบุรี,742928
2021,Dec,ลพบุรี,742928
2021,Jan,สิงห์บุรี,205898
2021,Feb,สิงห์บุรี,205898
2021,Mar,สิงห์บุรี,205898
2021,Apr,สิงห์บุรี,205898
2021,May,สิงห์บุรี,205898
2021,Jun,สิงห์บุรี,205898
2021,Jul,สิงห์บุรี,205898
2021,Aug,สิงห์บุรี,205898
2021,Sep,สิงห์บุรี,205898
2021,Oct,สิงห์บุรี,205898
2021,Nov,สิงห์บุรี,205898
2021,Dec,สิงห์บุรี,205898
2021,Jan,ชัยนาท,322477
2021,Feb,ชัยนาท,322477
2021,Mar,ชัยนาท,322477
2021,Apr,ชัยนาท,322477
2021,May,ชัยนาท,322477
2021,Jun,ชัยนาท,322477
2021,Jul,ชัยนาท,322477
2021,Aug,ชัยนาท,322477
2021,Sep,ชัยนาท,322477
2021,Oct,ชัยนาท,322477
2021,Nov,ชัยนาท,322477
2021,Dec,ชัยนาท,322477
2021,Jan,สระบุรี,643828
2021,Feb,สระบุรี,643828
2021,Mar,สระบุรี,643828
2021,Apr,สระบุรี,643828
2021,May,สระบุรี,643828
2021,Jun,สระบุรี,643828
2021,Jul,สระบุรี,643828
2021,Aug,สระบุรี,643828
2021,Sep,สระบุรี,643828
2021,Oct,สระบุรี,643828
2021,Nov,สระบุรี,643828
2021,Dec,สระบุรี,643828
2021,Jan,ชลบุรี,1566885
2021,Feb,ชลบุรี,1566885
2021,Mar,ชลบุรี,1566885
2021,Apr,ชลบุรี,1566885
2021,May,ชลบุรี,1566885
2021,Jun,ชลบุรี,1566885
2021,Jul,ชลบุรี,1566885
2021,Aug,ชลบุรี,1566885
2021,Sep,ชลบุรี,1566885
2021,Oct,ชลบุรี,1566885
2021,Nov,ชลบุรี,1566885
2021,Dec,ชลบุรี,1566885
2021,Jan,ระยอง,741524
2021,Feb,ระยอง,741524
2021,Mar,ระยอง,741524
2021,Apr,ระยอง,741524
2021,May,ระยอง,741524
2021,Jun,ระยอง,741524
2021,Jul,ระยอง,741524
2021,Aug,ระยอง,741524
2021,Sep,ระยอง,741524
2021,Oct,ระยอง,741524
2021,Nov,ระยอง,741524
2021,Dec,ระยอง,741524
2021,Jan,จันทบุรี,535559
2021,Feb,จันทบุรี,535559
2021,Mar,จันทบุรี,535559
2021,Apr,จันทบุรี,535559
2021,May,จันทบุรี,535559
2021,Jun,จันทบุรี,535559
2021,Jul,จันทบุรี,535559
2021,Aug,จันทบุรี,535559
2021,Sep,จันทบุรี,535559
2021,Oct,จันทบุรี,535559
2021,Nov,จันทบุรี,535559
2021,Dec,จันทบุรี,535559
2021,Jan,ตราด,228536
2021,Feb,ตราด,228536
2021,Mar,ตราด,228536
2021,Apr,ตราด,228536
2021,May,ตราด,228536
2021,Jun,ตราด,228536
2021,Jul,ตราด,228536
2021,Aug,ตราด,228536
2021,Sep,ตราด,228536
2021,Oct,ตราด,228536
2021,Nov,ตราด,228536
2021,Dec,ตราด,228536
2021,Jan,ฉะเชิงเทรา,720718
2021,Feb,ฉะเชิงเทรา,720718
2021,Mar,ฉะเชิงเทรา,720718
2021,Apr,ฉะเชิงเทรา,720718
2021,May,ฉะเชิงเทรา,720718
2021,Jun,ฉะเชิงเทรา,720718
2021,Jul,ฉะเชิงเทรา,720718
2021,Aug,ฉะเชิงเทรา,720718
2021,Sep,ฉะเชิงเทรา,720718
2021,Oct,ฉะเชิงเทรา,720718
2021,Nov,ฉะเชิงเทรา,720718
2021,Dec,ฉะเชิงเทรา,720718
2021,Jan,ปราจีนบุรี,493670
2021,Feb,ปราจีนบุรี,493670
2021,Mar,ปราจีนบุรี,493670
2021,Apr,ปราจีนบุรี,493670
2021,May,ปราจีนบุรี,493670
2021,Jun,ปราจีนบุรี,493670
2021,Jul,ปราจีนบุรี,493670
2021,Aug,ปราจีนบุรี,493670
2021,Sep,ปราจีนบุรี,493670
2021,Oct,ปราจีนบุรี,493670
2021,Nov,ปราจีนบุรี,493670
2021,Dec,ปราจีนบุรี,493670
2021,Jan,นครนายก,260081
2021,Feb,นครนายก,260081
2021,Mar,นครนายก,260081
2021,Apr,นครนายก,260081
2021,May,นครนายก,260081
2021,Jun,นครนายก,260081
2021,Jul,นครนายก,260081
2021,Aug,นครนายก,260081
2021,Sep,นครนายก,260081
2021,Oct,นครนายก,260081
2021,Nov,นครนายก,260081
2021,Dec,นครนายก,260081
2021,Jan,สระแก้ว,560925
2021,Feb,สระแก้ว,560925
2021,Mar,สระแก้ว,560925
2021,Apr,สระแก้ว,560925
2021,May,สระแก้ว,560925
2021,Jun,สระแก้ว,560925
2021,Jul,สระแก้ว,560925
2021,Aug,สระแก้ว,560925
2021,Sep,สระแก้ว,560925
2021,Oct,สระแก้ว,560925
2021,Nov,สระแก้ว,560925
2021,Dec,สระแก้ว,560925
2021,Jan,นครราชสีมา,2633207
2021,Feb,นครราชสีมา,2633207
2021,Mar,นครราชสีมา,2633207
2021,Apr,นครราชสีมา,2633207
2021,May,นครราชสีมา,2633207
2021,Jun,นครราชสีมา,2633207
2021,Jul,นครราชสีมา,2633207
2021,Aug,นครราชสีมา,2633207
2021,Sep,นครราชสีมา,2633207
2021,Oct,นครราชสีมา,2633207
2021,Nov,นครราชสีมา,2633207
2021,Dec,นครราชสีมา,2633207
2021,Jan,บุรีรัมย์,1581184
2021,Feb,บุรีรัมย์,1581184
2021,Mar,บุรีรัมย์,1581184
2021,Apr,บุรีรัมย์,1581184
2021,May,บุรีรัมย์,1581184
2021,Jun,บุรีรัมย์,1581184
2021,Jul,บุรีรัมย์,1581184
2021,Aug,บุรีรัมย์,1581184
2021,Sep,บุรีรัมย์,1581184
2021,Oct,บุรีรัมย์,1581184
2021,Nov,บุรีรัมย์,1581184
2021,Dec,บุรีรัมย์,1581184
2021,Jan,สุรินทร์,1378221
2021,Feb,สุรินทร์,1378221
2021,Mar,สุรินทร์,1378221
2021,Apr,สุรินทร์,1378221
2021,May,สุรินทร์,1378221
2021,Jun,สุรินทร์,1378221
2021,Jul,สุรินทร์,1378221
2021,Aug,สุรินทร์,1378221
2021,Sep,สุรินทร์,1378221
2021,Oct,สุรินทร์,1378221
2021,Nov,สุรินทร์,1378221
2021,Dec,สุรินทร์,1378221
2021,Jan,ศรีสะเกษ,1458580
2021,Feb,ศรีสะเกษ,1458580
2021,Mar,ศรีสะเกษ,1458580
2021,Apr,ศรีสะเกษ,1458580
2021,May,ศรีสะเกษ,1458580
2021,Jun,ศรีสะเกษ,1458580
2021,Jul,ศรีสะเกษ,1458580
2021,Aug,ศรีสะเกษ,1458580
2021,Sep,ศรีสะเกษ,1458580
2021,Oct,ศรีสะเกษ,1458580
2021,Nov,ศรีสะเกษ,1458580
2021,Dec,ศรีสะเกษ,1458580
2021,Jan,อุบลราชธานี,1866697
2021,Feb,อุบลราชธานี,1866697
2021,Mar,อุบลราชธานี,1866697
2021,Apr,อุบลราชธานี,1866697
2021,May,อุบลราชธานี,1866697
2021,Jun,อุบลราชธานี,1866697
2021,Jul,อุบลราชธานี,1866697
2021,Aug,อุบลราชธานี,1866697
2021,Sep,อุบลราชธานี,1866697
2021,Oct,อุบลราชธานี,1866697
2021,Nov,อุบลราชธานี,1866697
2021,Dec,อุบลราชธานี,1866697
2021,Jan,ยโสธร,534500
2021,Feb,ยโสธร,534500
2021,Mar,ยโสธร,534500
2021,Apr,ยโสธร,534500
2021,May,ยโสธร,534500
2021,Jun,ยโสธร,534500
2021,Jul,ยโสธร,534500
2021,Aug,ยโสธร,534500
2021,Sep,ยโสธร,534500
2021,Oct,ยโสธร,534500
2021,Nov,ยโสธร,534500
2021,Dec,ยโสธร,534500
2021,Jan,ชัยภูมิ,1124924
2021,Feb,ชัยภูมิ,1124924
2021,Mar,ชัยภูมิ,1124924
2021,Apr,ชัยภูมิ,1124924
2021,May,ชัยภูมิ,1124924
2021,Jun,ชัยภูมิ,1124924
2021,Jul,ชัยภูมิ,1124924
2021,Aug,ชัยภูมิ,1124924
2021,Sep,ชัยภูมิ,1124924
2021,Oct,ชัยภูมิ,1124924
2021,Nov,ชัยภูมิ,1124924
2021,Dec,ชัยภูมิ,1124924
2021,Jan,อำนาจเจริญ,376195
2021,Feb,อำนาจเจริญ,376195
2021,Mar,อำนาจเจริญ,376195
2021,Apr,อำนาจเจริญ,376195
2021,May,อำนาจเจริญ,376195
2021,Jun,อำนาจเจริญ,376195
2021,Jul,อำนาจเจริญ,376195
2021,Aug,อำนาจเจริญ,376195
2021,Sep,อำนาจเจริญ,376195
2021,Oct,อำนาจเจริญ,376195
2021,Nov,อำนาจเจริญ,376195
2021,Dec,อำนาจเจริญ,376195
2021,Jan,บึงกาฬ,422042
2021,Feb,บึงกาฬ,422042
2021,Mar,บึงกาฬ,422042
2021,Apr,บึงกาฬ,422042
2021,May,บึงกาฬ,422042
2021,Jun,บึงกาฬ,422042
2021,Jul,บึงกาฬ,422042
2021,Aug,บึงกาฬ,422042
2021,Sep,บึงกาฬ,422042
2021,Oct,บึงกาฬ,422042
2021,Nov,บึงกาฬ,422042
2021,Dec,บึงกาฬ,422042
2021,Jan,หนองบัวลำภู,509470
2021,Feb,หนองบัวลำภู,509470
2021,Mar,หนองบัวลำภู,509470
2021,Apr,หนองบัวลำภู,509470
2021,May,หนองบัวลำภู,509470
2021,Jun,หนองบัวลำภู,509470
2021,Jul,หนองบัวลำภู,509470
2021,Aug,หนองบัวลำภู,509470
2021,Sep,หนองบัวลำภู,509470
2021,Oct,หนองบัวลำภู,509470
2021,Nov,หนองบัวลำภู,509470
2021,Dec,หนองบัวลำภู,509470
2021,Jan,ขอนแก่น,1794531
2021,Feb,ขอนแก่น,1794531
2021,Mar,ขอนแก่น,1794531
2021,Apr,ขอนแก่น,1794531
2021,May,ขอนแก่น,1794531
2021,Jun,ขอนแก่น,1794531
2021,Jul,ขอนแก่น,1794531
2021,Aug,ขอนแก่น,1794531
2021,Sep,ขอนแก่น,1794531
2021,Oct,ขอนแก่น,1794531
2021,Nov,ขอนแก่น,1794531
2021,Dec,ขอนแก่น,1794531
2021,Jan,อุดรธานี,1567983
2021,Feb,อุดรธานี,1567983
2021,Mar,อุดรธานี,1567983
2021,Apr,อุดรธานี,1567983
2021,May,อุดรธานี,1567983
2021,Jun,อุดรธานี,1567983
2021,Jul,อุดรธานี,1567983
2021,Aug,อุดรธานี,1567983
2021,Sep,อุดรธานี,1567983
2021,Oct,อุดรธานี,1567983
2021,Nov,อุดรธานี,1567983
2021,Dec,อุดรธานี,1567983
2021,Jan,เลย,638736
2021,Feb,เลย,638736
2021,Mar,เลย,638736
2021,Apr,เลย,638736
2021,May,เลย,638736
2021,Jun,เลย,638736
2021,Jul,เลย,638736
2021,Aug,เลย,638736
2021,Sep,เลย,638736
2021,Oct,เลย,638736
2021,Nov,เลย,638736
2021,Dec,เลย,638736
2021,Jan,หนองคาย,517435
2021,Feb,หนองคาย,517435
2021,Mar,หนองคาย,517435
2021,Apr,หนองคาย,517435
2021,May,หนองคาย,517435
2021,Jun,หนองคาย,517435
2021,Jul,หนองคาย,517435
2021,Aug,หนองคาย,517435
2021,Sep,หนองคาย,517435
2021,Oct,หนองคาย,517435
2021,Nov,หนองคาย,517435
2021,Dec,หนองคาย,517435
2021,Jan,มหาสารคาม,953660
2021,Feb,มหาสารคาม,953660
2021,Mar,มหาสารคาม,953660
2021,Apr,มหาสารคาม,953660
2021,May,มหาสารคาม,953660
2021,Jun,มหาสารคาม,953660
2021,Jul,มหาสารคาม,953660
2021,Aug,มหาสารคาม,953660
2021,Sep,มหาสารคาม,953660
2021,Oct,มหาสารคาม,953660
2021,Nov,มหาสารคาม,953660
2021,Dec,มหาสารคาม,953660
2021,Jan,ร้อยเอ็ด,1298640
2021,Feb,ร้อยเอ็ด,1298640
2021,Mar,ร้อยเอ็ด,1298640
2021,Apr,ร้อยเอ็ด,1298640
2021,May,ร้อยเอ็ด,1298640
