Year,Month,Province,Total_Population,Total_Vehicles,New_Factories,Rainfall,PM2.5
2023,Sep,เชียงราย,1298977,817418.0,24,292.7,10.0
2023,Sep,เชียงใหม่,1797075,1610122.0,37,387.6,10.5
2023,Sep,น่าน,472722,263150.0,8,343.3,10.5
2023,Sep,พะเยา,458287,283993.0,16,233.6,9.0
2023,Sep,พิษณุโลก,841729,583256.0,22,302.0,8.0
2023,Sep,แพร่,426331,280282.0,4,485.3,10.0
2023,Sep,แม่ฮ่องสอน,287644,80380.0,0,330.3,5.0
2023,Sep,ลำปาง,711478,472864.0,31,488.9,9.25
2023,Sep,ลำพูน,398440,284850.0,11,303.0,7.0
2023,Sep,ตาก,691714,266127.0,10,262.3,9.0
2023,Sep,อุตรดิตถ์,439629,280663.0,10,537.3,10.0
2023,Sep,สุโขทัย,577866,346562.0,21,,8.0
2023,Sep,พิจิตร,521907,306000.0,7,0.0,8.0
2023,Sep,เพชรบูรณ์,967421,504164.0,11,310.4333333,10.0
2023,Sep,กำแพงเพชร,704948,395381.0,21,454.8,7.0
2023,Sep,ขอนแก่น,1779373,959934.0,28,354.7,8.0
2023,Sep,นครราชสีมา,2625794,1503702.0,32,221.25,14.0
2023,Sep,นครพนม,714284,239456.0,7,649.4,10.0
2023,Sep,เลย,635142,304544.0,10,350.6,6.0
2023,Sep,หนองคาย,514021,219035.0,10,293.5,11.0
2023,Sep,อุบลราชธานี,1869608,826812.0,21,541.7,10.0
2023,Sep,สกลนคร,1142657,559892.0,12,573.4,7.0
2023,Sep,อุดรธานี,1558528,775936.0,17,0.0,12.0
2023,Sep,บุรีรัมย์,1573230,582258.0,8,170.1,7.0
2023,Sep,มุกดาหาร,351595,190734.0,7,599.6,13.0
2023,Sep,บึงกาฬ,420487,138159.0,9,,10.0
2023,Sep,กาฬสินธุ์,968065,336986.0,11,,15.0
2023,Sep,ชัยภูมิ,1113378,410390.0,16,319.6,16.0
2023,Sep,ยโสธร,528878,228411.0,12,,15.0
2023,Sep,อำนาจเจริญ,374137,138864.0,6,,13.0
2023,Sep,สุรินทร์,1367842,517605.0,12,246.6,8.0
2023,Sep,ศรีสะเกษ,1450333,460802.0,10,0.0,7.0
2023,Sep,ร้อยเอ็ด,1284836,468644.0,22,452.8,11.182065268065267
2023,Sep,มหาสารคาม,937915,392531.0,2,289.7,11.182065268065267
2023,Sep,หนองบัวลำภู,506872,179403.0,5,,11.182065268065267
2023,Sep,ฉะเชิงเทรา,730543,445967.0,66,0.0,13.0
2023,Sep,ชลบุรี,1618066,1798472.0,200,258.9,9.0
2023,Sep,ตราด,227052,139246.0,4,1192.7,6.0
2023,Sep,ระยอง,771189,859446.0,117,151.5,11.4
2023,Sep,สระแก้ว,562902,300667.0,7,313.0,7.0
2023,Sep,ปราจีนบุรี,499563,301296.0,36,445.95,16.0
2023,Sep,จันทบุรี,536436,441968.0,14,512.0,7.0
2023,Sep,นครนายก,260117,146532.0,2,,13.0
2023,Sep,กาญจนบุรี,895281,428256.0,28,102.6,17.0
2023,Sep,ราชบุรี,864746,550435.0,34,0.0,11.0
2023,Sep,สุพรรณบุรี,826391,516089.0,20,142.4,9.0
2023,Sep,ประจวบคีรีขันธ์,550977,357185.0,7,57.4,9.0
2023,Sep,เพชรบุรี,483668,366474.0,21,179.5,11.182065268065267
2023,Sep,นราธิวาส,819162,274130.0,4,295.5,14.0
2023,Sep,นครศรีธรรมราช,1540953,685666.0,24,0.0,13.0
2023,Sep,ภูเก็ต,423599,516052.0,9,436.65,15.0
2023,Sep,ยะลา,549946,324318.0,6,0.0,15.0
2023,Sep,สงขลา,1431959,927450.0,48,161.1,18.0
2023,Sep,สุราษฎร์ธานี,1075788,684322.0,53,0.1,11.0
2023,Sep,สตูล,325470,143875.0,12,464.1,15.0
2023,Sep,ตรัง,637017,357902.0,21,0.1,11.0
2023,Sep,ชุมพร,508857,325758.0,33,206.3,11.182065268065267
2023,Sep,กระบี่,482121,283402.0,2,,11.182065268065267
2023,Sep,พัทลุง,520598,268475.0,26,0.0,11.182065268065267
2023,Sep,ปัตตานี,737077,270926.0,2,249.6,11.182065268065267
2023,Sep,ระนอง,193371,105854.0,7,909.0,11.182065268065267
2023,Sep,พังงา,267057,129583.0,2,0.1,11.182065268065267
2023,Oct,กรุงเทพมหานคร,5471588,11985012.0,50,99.4,21.166666666666668
2023,Oct,นนทบุรี,1308092,184934.0,55,,19.0
2023,Oct,ปทุมธานี,1219199,182611.0,106,209.1,19.0
2023,Oct,สมุทรปราการ,1372970,174755.0,216,,22.25
2023,Oct,สมุทรสาคร,592033,268122.0,238,,24.0
2023,Oct,นครปฐม,924521,528612.0,75,,18.0
2023,Oct,พระนครศรีอยุธยา,822106,538059.0,54,282.6,17.0
2023,Oct,สระบุรี,638826,465741.0,42,,22.5
2023,Oct,ลพบุรี,729697,455548.0,15,213.275,19.0
2023,Oct,สิงห์บุรี,201439,145499.0,9,,13.0
2023,Oct,อ่างทอง,270726,162704.0,3,,15.50441958041958
2023,Oct,ชัยนาท,316220,184339.0,9,223.2,15.50441958041958
2023,Oct,สมุทรสงคราม,187993,86445.0,0,,19.0
2023,Oct,นครสวรรค์,1021883,630480.0,22,136.1,12.0
2023,Oct,อุทัยธานี,322273,198034.0,1,,16.0
2023,Oct,เชียงราย,1298977,817418.0,24,208.0,11.5
2023,Oct,เชียงใหม่,1797075,1610122.0,37,246.7,12.0
2023,Oct,น่าน,472722,263150.0,8,137.6,11.5
2023,Oct,พะเยา,458287,283993.0,16,256.8,11.0
2023,Oct,พิษณุโลก,841729,583256.0,22,344.9,10.0
2023,Oct,แพร่,426331,280282.0,4,200.6,13.0
2023,Oct,แม่ฮ่องสอน,287644,80380.0,0,140.1,5.0
2023,Oct,ลำปาง,711478,472864.0,31,253.5,11.5
2023,Oct,ลำพูน,398440,284850.0,11,184.0,10.0
2023,Oct,ตาก,691714,266127.0,10,211.35,12.0
2023,Oct,อุตรดิตถ์,439629,280663.0,10,312.2,11.0
2023,Oct,สุโขทัย,577866,346562.0,21,,9.0
2023,Oct,พิจิตร,521907,306000.0,7,0.0,9.0
2023,Oct,เพชรบูรณ์,967421,504164.0,11,180.0333333,13.0
2023,Oct,กำแพงเพชร,704948,395381.0,21,258.7,9.0
2023,Oct,ขอนแก่น,1779373,959934.0,28,150.2,13.0
2023,Oct,นครราชสีมา,2625794,1503702.0,32,316.8,18.0
2023,Oct,นครพนม,714284,239456.0,7,248.6,16.0
2023,Oct,เลย,635142,304544.0,10,328.6,8.0
2023,Oct,หนองคาย,514021,219035.0,10,50.2,19.0
2023,Oct,อุบลราชธานี,1869608,826812.0,21,180.8,15.0
2023,Oct,สกลนคร,1142657,559892.0,12,83.2,12.0
2023,Oct,อุดรธานี,1558528,775936.0,17,0.9,16.0
2023,Oct,บุรีรัมย์,1573230,582258.0,8,204.4,11.0
2023,Oct,มุกดาหาร,351595,190734.0,7,42.7,18.0
2023,Oct,บึงกาฬ,420487,138159.0,9,,8.0
2023,Oct,กาฬสินธุ์,968065,336986.0,11,,25.0
2023,Oct,ชัยภูมิ,1113378,410390.0,16,107.7,21.0
2023,Oct,ยโสธร,528878,228411.0,12,,12.0
2023,Oct,อำนาจเจริญ,374137,138864.0,6,,20.0
2023,Oct,สุรินทร์,1367842,517605.0,12,131.9,15.0
2023,Oct,ศรีสะเกษ,1450333,460802.0,10,249.0,14.0
2023,Oct,ร้อยเอ็ด,1284836,468644.0,22,69.9,15.50441958041958
2023,Oct,มหาสารคาม,937915,392531.0,2,194.4,15.50441958041958
2023,Oct,หนองบัวลำภู,506872,179403.0,5,,15.50441958041958
2023,Oct,ฉะเชิงเทรา,730543,445967.0,66,276.5,22.0
2023,Oct,ชลบุรี,1618066,1798472.0,200,235.9,14.0
2023,Oct,ตราด,227052,139246.0,4,290.5,9.0
2023,Oct,ระยอง,771189,859446.0,117,288.1,16.2
2023,Oct,สระแก้ว,562902,300667.0,7,164.5,9.0
2023,Oct,ปราจีนบุรี,499563,301296.0,36,180.75,19.0
2023,Oct,จันทบุรี,536436,441968.0,14,478.0,11.0
2023,Oct,นครนายก,260117,146532.0,2,,14.0
2023,Oct,กาญจนบุรี,895281,428256.0,28,233.7,19.0
2023,Oct,ราชบุรี,864746,550435.0,34,0.0,17.0
2023,Oct,สุพรรณบุรี,826391,516089.0,20,99.4,12.0
2023,Oct,ประจวบคีรีขันธ์,550977,357185.0,7,189.7,15.0
2023,Oct,เพชรบุรี,483668,366474.0,21,123.6,15.50441958041958
2023,Oct,นราธิวาส,819162,274130.0,4,31.8,13.0
2023,Oct,นครศรีธรรมราช,1540953,685666.0,24,245.6,11.0
2023,Oct,ภูเก็ต,423599,516052.0,9,233.25,14.0
2023,Oct,ยะลา,549946,324318.0,6,88.2,14.5
2023,Oct,สงขลา,1431959,927450.0,48,202.5,15.0
2023,Oct,สุราษฎร์ธานี,1075788,684322.0,53,0.5,11.0
2023,Oct,สตูล,325470,143875.0,12,393.8,13.0
2023,Oct,ตรัง,637017,357902.0,21,1.0,9.0
2023,Oct,ชุมพร,508857,325758.0,33,207.3,15.50441958041958
2023,Oct,กระบี่,482121,283402.0,2,,15.50441958041958
2023,Oct,พัทลุง,520598,268475.0,26,327.1,15.50441958041958
2023,Oct,ปัตตานี,737077,270926.0,2,212.7,15.50441958041958
2023,Oct,ระนอง,193371,105854.0,7,338.4,15.50441958041958
2023,Oct,พังงา,267057,129583.0,2,0.7,15.50441958041958
2023,Nov,กรุงเทพมหานคร,5471588,11985012.0,50,52.3,26.33333333333333
2023,Nov,นนทบุรี,1308092,184934.0,55,,27.5
2023,Nov,ปทุมธานี,1219199,182611.0,106,43.1,25.0
2023,Nov,สมุทรปราการ,1372970,174755.0,216,,28.0
2023,Nov,สมุทรสาคร,592033,268122.0,238,,36.5
2023,Nov,นครปฐม,924521,528612.0,75,,27.0
2023,Nov,พระนครศรีอยุธยา,822106,538059.0,54,42.5,22.0
2023,Nov,สระบุรี,638826,465741.0,42,,23.5
2023,Nov,ลพบุรี,729697,455548.0,15,40.825,23.0
2023,Nov,สิงห์บุรี,201439,145499.0,9,,24.0
2023,Nov,อ่างทอง,270726,162704.0,3,,19.794564102564102
2023,Nov,ชัยนาท,316220,184339.0,9,8.6,19.794564102564102
2023,Nov,สมุทรสงคราม,187993,86445.0,0,,24.0
2023,Nov,นครสวรรค์,1021883,630480.0,22,18.3,22.0
2023,Nov,อุทัยธานี,322273,198034.0,1,,27.0
2023,Nov,เชียงราย,1298977,817418.0,24,0.8,21.0
2023,Nov,เชียงใหม่,1797075,1610122.0,37,1.0,18.5
2023,Nov,น่าน,472722,263150.0,8,7.8,19.5
2023,Nov,พะเยา,458287,283993.0,16,19.6,19.0
2023,Nov,พิษณุโลก,841729,583256.0,22,13.7,31.0
2023,Nov,แพร่,426331,280282.0,4,0.2,21.0
2023,Nov,แม่ฮ่องสอน,287644,80380.0,0,3.2,9.0
2023,Nov,ลำปาง,711478,472864.0,31,24.3,17.25
2023,Nov,ลำพูน,398440,284850.0,11,0.0,18.0
2023,Nov,ตาก,691714,266127.0,10,4.5,20.0
2023,Nov,อุตรดิตถ์,439629,280663.0,10,0.3,21.0
2023,Nov,สุโขทัย,577866,346562.0,21,,25.0
2023,Nov,พิจิตร,521907,306000.0,7,0.0,24.0
2023,Nov,เพชรบูรณ์,967421,504164.0,11,12.53333333,23.0
2023,Nov,กำแพงเพชร,704948,395381.0,21,47.1,18.0
2023,Nov,ขอนแก่น,1779373,959934.0,28,0.0,20.0
2023,Nov,นครราชสีมา,2625794,1503702.0,32,31.2,25.0
2023,Nov,นครพนม,714284,239456.0,7,0.0,19.0
2023,Nov,เลย,635142,304544.0,10,1.8,20.0
2023,Nov,หนองคาย,514021,219035.0,10,0.0,27.0
2023,Nov,อุบลราชธานี,1869608,826812.0,21,12.3,17.0
2023,Nov,สกลนคร,1142657,559892.0,12,0.0,15.0
2023,Nov,อุดรธานี,1558528,775936.0,17,0.9,20.0
2023,Nov,บุรีรัมย์,1573230,582258.0,8,49.8,15.0
2023,Nov,มุกดาหาร,351595,190734.0,7,0.3,20.0
2023,Nov,บึงกาฬ,420487,138159.0,9,,13.0
2023,Nov,กาฬสินธุ์,968065,336986.0,11,,30.0
2023,Nov,ชัยภูมิ,1113378,410390.0,16,0.7,23.0
2023,Nov,ยโสธร,528878,228411.0,12,,20.0
2023,Nov,อำนาจเจริญ,374137,138864.0,6,,16.0
2023,Nov,สุรินทร์,1367842,517605.0,12,73.3,18.0
2023,Nov,ศรีสะเกษ,1450333,460802.0,10,0.1,11.0
2023,Nov,ร้อยเอ็ด,1284836,468644.0,22,1.5,19.794564102564102
2023,Nov,มหาสารคาม,937915,392531.0,2,4.6,19.794564102564102
2023,Nov,หนองบัวลำภู,506872,179403.0,5,,19.794564102564102
2023,Nov,ฉะเชิงเทรา,730543,445967.0,66,61.2,19.0
2023,Nov,ชลบุรี,1618066,1798472.0,200,33.5,16.0
2023,Nov,ตราด,227052,139246.0,4,122.1,15.0
2023,Nov,ระยอง,771189,859446.0,117,43.6,19.0
2023,Nov,สระแก้ว,562902,300667.0,7,46.2,14.0
2023,Nov,ปราจีนบุรี,499563,301296.0,36,29.25,22.0
2023,Nov,จันทบุรี,536436,441968.0,14,73.2,13.0
2023,Nov,นครนายก,260117,146532.0,2,,14.0
2023,Nov,กาญจนบุรี,895281,428256.0,28,39.7,24.0
2023,Nov,ราชบุรี,864746,550435.0,34,0.0,28.0
2023,Nov,สุพรรณบุรี,826391,516089.0,20,57.5,25.0
2023,Nov,ประจวบคีรีขันธ์,550977,357185.0,7,28.2,22.0
2023,Nov,เพชรบุรี,483668,366474.0,21,33.2,19.794564102564102
2023,Nov,นราธิวาส,819162,274130.0,4,749.5,11.0
2023,Nov,นครศรีธรรมราช,1540953,685666.0,24,1012.3,11.0
2023,Nov,ภูเก็ต,423599,516052.0,9,117.1,15.0
2023,Nov,ยะลา,549946,324318.0,6,289.9,12.0
2023,Nov,สงขลา,1431959,927450.0,48,727.4,12.0
2023,Nov,สุราษฎร์ธานี,1075788,684322.0,53,0.0,11.0
2023,Nov,สตูล,325470,143875.0,12,324.0,12.0
2023,Nov,ตรัง,637017,357902.0,21,0.1,8.0
2023,Nov,ชุมพร,508857,325758.0,33,387.0,19.794564102564102
2023,Nov,กระบี่,482121,283402.0,2,,19.794564102564102
2023,Nov,พัทลุง,520598,268475.0,26,744.1,19.794564102564102
2023,Nov,ปัตตานี,737077,270926.0,2,614.5,19.794564102564102
2023,Nov,ระนอง,193371,105854.0,7,334.2,19.794564102564102
2023,Nov,พังงา,267057,129583.0,2,0.4,19.794564102564102
2023,Dec,กรุงเทพมหานคร,5471588,11985012.0,50,2.533333333,31.08333333333333
2023,Dec,นนทบุรี,1308092,184934.0,55,,35.5
2023,Dec,ปทุมธานี,1219199,182611.0,106,0.0,31.0
2023,Dec,สมุทรปราการ,1372970,174755.0,216,,33.75
2023,Dec,สมุทรสาคร,592033,268122.0,238,,43.5
2023,Dec,นครปฐม,924521,528612.0,75,,35.0
2023,Dec,พระนครศรีอยุธยา,822106,538059.0,54,0.0,31.0
2023,Dec,สระบุรี,638826,465741.0,42,,27.0
2023,Dec,ลพบุรี,729697,455548.0,15,0.0625,30.0
2023,Dec,สิงห์บุรี,201439,145499.0,9,,35.0
2023,Dec,อ่างทอง,270726,162704.0,3,,25.62117948717949
2023,Dec,ชัยนาท,316220,184339.0,9,0.0,25.62117948717949
2023,Dec,สมุทรสงคราม,187993,86445.0,0,,32.0
2023,Dec,นครสวรรค์,1021883,630480.0,22,0.433333333,31.0
2023,Dec,อุทัยธานี,322273,198034.0,1,,37.0
2023,Dec,เชียงราย,1298977,817418.0,24,10.46666667,26.5
2023,Dec,เชียงใหม่,1797075,1610122.0,37,40.55,23.0
2023,Dec,น่าน,472722,263150.0,8,1.833333333,25.0
2023,Dec,พะเยา,458287,283993.0,16,22.9,26.0
2023,Dec,พิษณุโลก,841729,583256.0,22,19.65,45.0
2023,Dec,แพร่,426331,280282.0,4,1.2,26.0
2023,Dec,แม่ฮ่องสอน,287644,80380.0,0,8.75,14.0
2023,Dec,ลำปาง,711478,472864.0,31,11.2,23.0
2023,Dec,ลำพูน,398440,284850.0,11,10.85,25.0
2023,Dec,ตาก,691714,266127.0,10,0.825,31.0
2023,Dec,อุตรดิตถ์,439629,280663.0,10,0.0,27.0
2023,Dec,สุโขทัย,577866,346562.0,21,,38.0
2023,Dec,พิจิตร,521907,306000.0,7,0.0,34.0
2023,Dec,เพชรบูรณ์,967421,504164.0,11,0.0,24.0
2023,Dec,กำแพงเพชร,704948,395381.0,21,0.7,26.0
2023,Dec,ขอนแก่น,1779373,959934.0,28,0.0,25.0
2023,Dec,นครราชสีมา,2625794,1503702.0,32,0.133333333,28.0
2023,Dec,นครพนม,714284,239456.0,7,0.0,24.0
2023,Dec,เลย,635142,304544.0,10,0.0,25.0
2023,Dec,หนองคาย,514021,219035.0,10,0.0,45.0
2023,Dec,อุบลราชธานี,1869608,826812.0,21,2.033333333,20.0
2023,Dec,สกลนคร,1142657,559892.0,12,0.0,15.0
2023,Dec,อุดรธานี,1558528,775936.0,17,0.2,21.0
2023,Dec,บุรีรัมย์,1573230,582258.0,8,0.0,17.0
2023,Dec,มุกดาหาร,351595,190734.0,7,0.0,19.0
2023,Dec,บึงกาฬ,420487,138159.0,9,,16.0
2023,Dec,กาฬสินธุ์,968065,336986.0,11,,35.0
2023,Dec,ชัยภูมิ,1113378,410390.0,16,1.2,25.0
2023,Dec,ยโสธร,528878,228411.0,12,,22.0
2023,Dec,อำนาจเจริญ,374137,138864.0,6,,17.0
2023,Dec,สุรินทร์,1367842,517605.0,12,0.166666667,18.0
2023,Dec,ศรีสะเกษ,1450333,460802.0,10,4.1,13.0
2023,Dec,ร้อยเอ็ด,1284836,468644.0,22,0.0,25.62117948717949
2023,Dec,มหาสารคาม,937915,392531.0,2,0.0,25.62117948717949
2023,Dec,หนองบัวลำภู,506872,179403.0,5,,25.62117948717949
2023,Dec,ฉะเชิงเทรา,730543,445967.0,66,0.1,23.0
2023,Dec,ชลบุรี,1618066,1798472.0,200,0.1,21.33333333333333
2023,Dec,ตราด,227052,139246.0,4,4.45,13.0
2023,Dec,ระยอง,771189,859446.0,117,5.666666667,23.2
2023,Dec,สระแก้ว,562902,300667.0,7,0.65,18.0
2023,Dec,ปราจีนบุรี,499563,301296.0,36,0.15,26.0
2023,Dec,จันทบุรี,536436,441968.0,14,2.466666667,14.0
2023,Dec,นครนายก,260117,146532.0,2,,17.0
2023,Dec,กาญจนบุรี,895281,428256.0,28,0.55,37.0
2023,Dec,ราชบุรี,864746,550435.0,34,0.0,38.0
2023,Dec,สุพรรณบุรี,826391,516089.0,20,3.9,32.0
2023,Dec,ประจวบคีรีขันธ์,550977,357185.0,7,0.1,26.0
2023,Dec,เพชรบุรี,483668,366474.0,21,0.85,25.62117948717949
2023,Dec,นราธิวาส,819162,274130.0,4,860.9,14.0
2023,Dec,นครศรีธรรมราช,1540953,685666.0,24,473.5,14.0
2023,Dec,ภูเก็ต,423599,516052.0,9,59.8,22.0
2023,Dec,ยะลา,549946,324318.0,6,343.8,13.5
2023,Dec,สงขลา,1431959,927450.0,48,560.6333333,14.0
2023,Dec,สุราษฎร์ธานี,1075788,684322.0,53,21.5,13.0
2023,Dec,สตูล,325470,143875.0,12,69.75,16.0
2023,Dec,ตรัง,637017,357902.0,21,0.35,11.0
2023,Dec,ชุมพร,508857,325758.0,33,251.3,25.62117948717949
2023,Dec,กระบี่,482121,283402.0,2,,25.62117948717949
2023,Dec,พัทลุง,520598,268475.0,26,210.0,25.62117948717949
2023,Dec,ปัตตานี,737077,270926.0,2,565.85,25.62117948717949
2023,Dec,ระนอง,193371,105854.0,7,173.4,25.62117948717949
2023,Dec,พังงา,267057,129583.0,2,0.3,25.62117948717949
2024,Jan,กรุงเทพมหานคร,5455020,12219902.0,40,0.2,39.5
2024,Jan,นนทบุรี,1317919,,31,,45.0
2024,Jan,ปทุมธานี,1236471,,144,0.0,47.0
2024,Jan,สมุทรปราการ,1380826,,200,,41.2
2024,Jan,สมุทรสาคร,590867,,165,,52.5
2024,Jan,นครปฐม,925758,,86,,44.0
2024,Jan,พระนครศรีอยุธยา,822720,,54,0.0,40.0
2024,Jan,สระบุรี,639165,,34,,41.5
2024,Jan,ลพบุรี,725266,,17,0.0,42.0
2024,Jan,สิงห์บุรี,199803,,18,,42.0
2024,Jan,อ่างทอง,268875,,4,,32.039337995337995
2024,Jan,ชัยนาท,313759,,10,0.0,32.039337995337995
2024,Jan,สมุทรสงคราม,186784,,1,,54.0
2024,Jan,นครสวรรค์,1014401,,10,24.6,38.0
2024,Jan,อุทัยธานี,320445,,1,,45.0
2024,Jan,เชียงราย,1297657,,21,8.8,28.0
2024,Jan,เชียงใหม่,1799019,,30,4.4,25.5
2024,Jan,น่าน,470507,,5,15.8,29.0
2024,Jan,พะเยา,454764,,8,1.2,29.0
2024,Jan,พิษณุโลก,839116,,10,5.2,35.0
2024,Jan,แพร่,421745,,8,20.5,33.0
2024,Jan,แม่ฮ่องสอน,288082,,1,2.0,18.0
2024,Jan,ลำปาง,704126,,15,11.0,30.25
2024,Jan,ลำพูน,396753,,22,0.6,28.0
2024,Jan,ตาก,698597,,8,9.15,41.0
2024,Jan,อุตรดิตถ์,436283,,3,17.9,33.0
2024,Jan,สุโขทัย,573388,,17,,49.0
2024,Jan,พิจิตร,517308,,11,0.0,34.0
2024,Jan,เพชรบูรณ์,960718,,5,0.233333333,30.0
2024,Jan,กำแพงเพชร,700862,,17,8.6,32.0
2024,Jan,ขอนแก่น,1772381,,33,0.0,26.0
2024,Jan,นครราชสีมา,2620172,,40,0.05,36.0
2024,Jan,นครพนม,710740,,11,0.0,18.0
2024,Jan,เลย,632187,,6,3.1,27.0
2024,Jan,หนองคาย,511706,,8,38.8,33.0
2024,Jan,อุบลราชธานี,1867942,,33,0.0,26.0
2024,Jan,สกลนคร,1137772,,17,0.2,13.0
2024,Jan,อุดรธานี,1552135,,21,1.2,19.0
2024,Jan,บุรีรัมย์,1566308,,5,0.0,24.0
2024,Jan,มุกดาหาร,350510,,3,0.0,23.0
2024,Jan,บึงกาฬ,418733,,9,,14.0
2024,Jan,กาฬสินธุ์,962444,,14,,28.0
2024,Jan,ชัยภูมิ,1106404,,4,0.2,26.0
2024,Jan,ยโสธร,525325,,10,,24.0
2024,Jan,อำนาจเจริญ,372183,,6,,17.0
2024,Jan,สุรินทร์,1360245,,26,0.0,27.0
2024,Jan,ศรีสะเกษ,1442013,,8,0.0,20.0
2024,Jan,ร้อยเอ็ด,1275519,,13,0.0,32.039337995337995
2024,Jan,มหาสารคาม,929952,,9,0.0,32.039337995337995
2024,Jan,หนองบัวลำภู,504379,,3,,32.039337995337995
2024,Jan,ฉะเชิงเทรา,733131,,71,0.0,41.0
2024,Jan,ชลบุรี,1635525,,243,0.0,35.333333333333336
2024,Jan,ตราด,226517,,3,59.5,30.0
2024,Jan,ระยอง,782171,,150,0.0,36.2
2024,Jan,สระแก้ว,562242,,3,0.0,43.0
2024,Jan,ปราจีนบุรี,500607,,43,0.15,44.0
2024,Jan,จันทบุรี,536388,,10,0.0,27.0
2024,Jan,นครนายก,259770,,4,,26.0
2024,Jan,กาญจนบุรี,896351,,23,1.8,50.0
2024,Jan,ราชบุรี,864037,,42,0.0,54.0
2024,Jan,สุพรรณบุรี,822211,,13,2.3,41.0
2024,Jan,ประจวบคีรีขันธ์,551769,,5,13.7,34.0
2024,Jan,เพชรบุรี,484145,,30,6.2,32.039337995337995
2024,Jan,นราธิวาส,823996,,3,131.6,20.0
2024,Jan,นครศรีธรรมราช,1534653,,29,0.0,19.0
2024,Jan,ภูเก็ต,429583,,7,15.75,27.0
2024,Jan,ยะลา,552974,,5,0.0,16.0
2024,Jan,สงขลา,1431107,,44,66.8,17.0
2024,Jan,สุราษฎร์ธานี,1076666,,31,1.2,20.0
2024,Jan,สตูล,324879,,2,0.4,21.0
2024,Jan,ตรัง,634959,,13,1.1,18.0
2024,Jan,ชุมพร,508053,,24,118.7,32.039337995337995
2024,Jan,กระบี่,483855,,5,,32.039337995337995
2024,Jan,พัทลุง,519440,,12,0.0,32.039337995337995
2024,Jan,ปัตตานี,740904,,5,64.6,32.039337995337995
2024,Jan,ระนอง,192927,,14,4.5,32.039337995337995
2024,Jan,พังงา,266296,,3,1.1,32.039337995337995
2024,Feb,กรุงเทพมหานคร,5455020,12219902.0,40,2.2,30.416666666666668
2024,Feb,นนทบุรี,1317919,,31,,29.5
2024,Feb,ปทุมธานี,1236471,,144,0.1,37.0
2024,Feb,สมุทรปราการ,1380826,,200,,29.8
2024,Feb,สมุทรสาคร,590867,,165,,33.5
2024,Feb,นครปฐม,925758,,86,,33.0
2024,Feb,พระนครศรีอยุธยา,822720,,54,3.8,36.0
2024,Feb,สระบุรี,639165,,34,,42.0
2024,Feb,ลพบุรี,725266,,17,0.0,44.0
2024,Feb,สิงห์บุรี,199803,,18,,43.0
2024,Feb,อ่างทอง,268875,,4,,39.20553846153846
2024,Feb,ชัยนาท,313759,,10,0.0,39.20553846153846
2024,Feb,สมุทรสงคราม,186784,,1,,32.0
2024,Feb,นครสวรรค์,1014401,,10,5.7,44.0
2024,Feb,อุทัยธานี,320445,,1,,51.0
2024,Feb,เชียงราย,1297657,,21,0.0,39.0
2024,Feb,เชียงใหม่,1799019,,30,0.0,34.5
2024,Feb,น่าน,470507,,5,0.0,46.0
2024,Feb,พะเยา,454764,,8,0.0,51.0
2024,Feb,พิษณุโลก,839116,,10,0.2,44.0
2024,Feb,แพร่,421745,,8,0.0,50.0
2024,Feb,แม่ฮ่องสอน,288082,,1,0.0,33.0
2024,Feb,ลำปาง,704126,,15,0.0,49.0
2024,Feb,ลำพูน,396753,,22,10.4,45.0
2024,Feb,ตาก,698597,,8,1.15,59.0
2024,Feb,อุตรดิตถ์,436283,,3,0.0,42.0
2024,Feb,สุโขทัย,573388,,17,,65.0
2024,Feb,พิจิตร,517308,,11,16.5,42.0
2024,Feb,เพชรบูรณ์,960718,,5,2.833333333,46.0
2024,Feb,กำแพงเพชร,700862,,17,0.3,45.0
2024,Feb,ขอนแก่น,1772381,,33,0.0,44.0
2024,Feb,นครราชสีมา,2620172,,40,0.3,47.0
2024,Feb,นครพนม,710740,,11,1.6,44.0
2024,Feb,เลย,632187,,6,0.1,45.0
2024,Feb,หนองคาย,511706,,8,2.9,52.0
2024,Feb,อุบลราชธานี,1867942,,33,2.3,52.0
2024,Feb,สกลนคร,1137772,,17,3.2,30.0
2024,Feb,อุดรธานี,1552135,,21,2.1,37.0
2024,Feb,บุรีรัมย์,1566308,,5,4.8,40.0
2024,Feb,มุกดาหาร,350510,,3,8.6,52.0
2024,Feb,บึงกาฬ,418733,,9,,29.0
2024,Feb,กาฬสินธุ์,962444,,14,,51.0
2024,Feb,ชัยภูมิ,1106404,,4,0.0,45.0
2024,Feb,ยโสธร,525325,,10,,49.0
2024,Feb,อำนาจเจริญ,372183,,6,,41.0
2024,Feb,สุรินทร์,1360245,,26,0.0,45.0
2024,Feb,ศรีสะเกษ,1442013,,8,1.0,42.0
2024,Feb,ร้อยเอ็ด,1275519,,13,0.0,39.20553846153846
2024,Feb,มหาสารคาม,929952,,9,0.4,39.20553846153846
2024,Feb,หนองบัวลำภู,504379,,3,,39.20553846153846
2024,Feb,ฉะเชิงเทรา,733131,,71,28.7,36.0
2024,Feb,ชลบุรี,1635525,,243,0.6,23.666666666666668
2024,Feb,ตราด,226517,,3,36.3,32.0
2024,Feb,ระยอง,782171,,150,41.2,25.2
2024,Feb,สระแก้ว,562242,,3,0.0,37.0
2024,Feb,ปราจีนบุรี,500607,,43,21.85,46.0
