Year,Month,Province,New_Factories
2020,Jan,กระบี่,24
2020,Feb,กระบี่,24
2020,Mar,กระบี่,24
2020,Apr,กระบี่,24
2020,May,กระบี่,24
2020,Jun,กระบี่,24
2020,Jul,กระบี่,24
2020,Aug,กระบี่,24
2020,Sep,กระบี่,24
2020,Oct,กระบี่,24
2020,Nov,กระบี่,24
2020,Dec,กระบี่,24
2021,Jan,กระบี่,11
2021,Feb,กระบี่,11
2021,Mar,กระบี่,11
2021,Apr,กระบี่,11
2021,May,กระบี่,11
2021,Jun,กระบี่,11
2021,Jul,กระบี่,11
2021,Aug,กระบี่,11
2021,Sep,กระบี่,11
2021,Oct,กระบี่,11
2021,Nov,กระบี่,11
2021,Dec,กระบี่,11
2022,Jan,กระบี่,9
2022,Feb,กระบี่,9
2022,Mar,กระบี่,9
2022,Apr,กระบี่,9
2022,May,กระบี่,9
2022,Jun,กระบี่,9
2022,Jul,กระบี่,9
2022,Aug,กระบี่,9
2022,Sep,กระบี่,9
2022,Oct,กระบี่,9
2022,Nov,กระบี่,9
2022,Dec,กระบี่,9
2023,Jan,กระบี่,2
2023,Feb,กระบี่,2
2023,Mar,กระบี่,2
2023,Apr,กระบี่,2
2023,May,กระบี่,2
2023,Jun,กระบี่,2
2023,Jul,กระบี่,2
2023,Aug,กระบี่,2
2023,Sep,กระบี่,2
2023,Oct,กระบี่,2
2023,Nov,กระบี่,2
2023,Dec,กระบี่,2
2024,Jan,กระบี่,5
2024,Feb,กระบี่,5
2024,Mar,กระบี่,5
2024,Apr,กระบี่,5
2024,May,กระบี่,5
2024,Jun,กระบี่,5
2024,Jul,กระบี่,5
2024,Aug,กระบี่,5
2024,Sep,กระบี่,5
2024,Oct,กระบี่,5
2024,Nov,กระบี่,5
2024,Dec,กระบี่,5
2020,Jan,กรุงเทพมหานคร,64
2020,Feb,กรุงเทพมหานคร,64
2020,Mar,กรุงเทพมหานคร,64
2020,Apr,กรุงเทพมหานคร,64
2020,May,กรุงเทพมหานคร,64
2020,Jun,กรุงเทพมหานคร,64
2020,Jul,กรุงเทพมหานคร,64
2020,Aug,กรุงเทพมหานคร,64
2020,Sep,กรุงเทพมหานคร,64
2020,Oct,กรุงเทพมหานคร,64
2020,Nov,กรุงเทพมหานคร,64
2020,Dec,กรุงเทพมหานคร,64
2021,Jan,กรุงเทพมหานคร,185
2021,Feb,กรุงเทพมหานคร,185
2021,Mar,กรุงเทพมหานคร,185
2021,Apr,กรุงเทพมหานคร,185
2021,May,กรุงเทพมหานคร,185
2021,Jun,กรุงเทพมหานคร,185
2021,Jul,กรุงเทพมหานคร,185
2021,Aug,กรุงเทพมหานคร,185
2021,Sep,กรุงเทพมหานคร,185
2021,Oct,กรุงเทพมหานคร,185
2021,Nov,กรุงเทพมหานคร,185
2021,Dec,กรุงเทพมหานคร,185
2022,Jan,กรุงเทพมหานคร,55
2022,Feb,กรุงเทพมหานคร,55
2022,Mar,กรุงเทพมหานคร,55
2022,Apr,กรุงเทพมหานคร,55
2022,May,กรุงเทพมหานคร,55
2022,Jun,กรุงเทพมหานคร,55
2022,Jul,กรุงเทพมหานคร,55
2022,Aug,กรุงเทพมหานคร,55
2022,Sep,กรุงเทพมหานคร,55
2022,Oct,กรุงเทพมหานคร,55
2022,Nov,กรุงเทพมหานคร,55
2022,Dec,กรุงเทพมหานคร,55
2023,Jan,กรุงเทพมหานคร,50
2023,Feb,กรุงเทพมหานคร,50
2023,Mar,กรุงเทพมหานคร,50
2023,Apr,กรุงเทพมหานคร,50
2023,May,กรุงเทพมหานคร,50
2023,Jun,กรุงเทพมหานคร,50
2023,Jul,กรุงเทพมหานคร,50
2023,Aug,กรุงเทพมหานคร,50
2023,Sep,กรุงเทพมหานคร,50
2023,Oct,กรุงเทพมหานคร,50
2023,Nov,กรุงเทพมหานคร,50
2023,Dec,กรุงเทพมหานคร,50
2024,Jan,กรุงเทพมหานคร,40
2024,Feb,กรุงเทพมหานคร,40
2024,Mar,กรุงเทพมหานคร,40
2024,Apr,กรุงเทพมหานคร,40
2024,May,กรุงเทพมหานคร,40
2024,Jun,กรุงเทพมหานคร,40
2024,Jul,กรุงเทพมหานคร,40
2024,Aug,กรุงเทพมหานคร,40
2024,Sep,กรุงเทพมหานคร,40
2024,Oct,กรุงเทพมหานคร,40
2024,Nov,กรุงเทพมหานคร,40
2024,Dec,กรุงเทพมหานคร,40
2020,Jan,กาญจนบุรี,29
2020,Feb,กาญจนบุรี,29
2020,Mar,กาญจนบุรี,29
2020,Apr,กาญจนบุรี,29
2020,May,กาญจนบุรี,29
2020,Jun,กาญจนบุรี,29
2020,Jul,กาญจนบุรี,29
2020,Aug,กาญจนบุรี,29
2020,Sep,กาญจนบุรี,29
2020,Oct,กาญจนบุรี,29
2020,Nov,กาญจนบุรี,29
2020,Dec,กาญจนบุรี,29
2021,Jan,กาญจนบุรี,31
2021,Feb,กาญจนบุรี,31
2021,Mar,กาญจนบุรี,31
2021,Apr,กาญจนบุรี,31
2021,May,กาญจนบุรี,31
2021,Jun,กาญจนบุรี,31
2021,Jul,กาญจนบุรี,31
2021,Aug,กาญจนบุรี,31
2021,Sep,กาญจนบุรี,31
2021,Oct,กาญจนบุรี,31
2021,Nov,กาญจนบุรี,31
2021,Dec,กาญจนบุรี,31
2022,Jan,กาญจนบุรี,43
2022,Feb,กาญจนบุรี,43
2022,Mar,กาญจนบุรี,43
2022,Apr,กาญจนบุรี,43
2022,May,กาญจนบุรี,43
2022,Jun,กาญจนบุรี,43
2022,Jul,กาญจนบุรี,43
2022,Aug,กาญจนบุรี,43
2022,Sep,กาญจนบุรี,43
2022,Oct,กาญจนบุรี,43
2022,Nov,กาญจนบุรี,43
2022,Dec,กาญจนบุรี,43
2023,Jan,กาญจนบุรี,28
2023,Feb,กาญจนบุรี,28
2023,Mar,กาญจนบุรี,28
2023,Apr,กาญจนบุรี,28
2023,May,กาญจนบุรี,28
2023,Jun,กาญจนบุรี,28
2023,Jul,กาญจนบุรี,28
2023,Aug,กาญจนบุรี,28
2023,Sep,กาญจนบุรี,28
2023,Oct,กาญจนบุรี,28
2023,Nov,กาญจนบุรี,28
2023,Dec,กาญจนบุรี,28
2024,Jan,กาญจนบุรี,23
2024,Feb,กาญจนบุรี,23
2024,Mar,กาญจนบุรี,23
2024,Apr,กาญจนบุรี,23
2024,May,กาญจนบุรี,23
2024,Jun,กาญจนบุรี,23
2024,Jul,กาญจนบุรี,23
2024,Aug,กาญจนบุรี,23
2024,Sep,กาญจนบุรี,23
2024,Oct,กาญจนบุรี,23
2024,Nov,กาญจนบุรี,23
2024,Dec,กาญจนบุรี,23
2020,Jan,กาฬสินธุ์,23
2020,Feb,กาฬสินธุ์,23
2020,Mar,กาฬสินธุ์,23
2020,Apr,กาฬสินธุ์,23
2020,May,กาฬสินธุ์,23
2020,Jun,กาฬสินธุ์,23
2020,Jul,กาฬสินธุ์,23
2020,Aug,กาฬสินธุ์,23
2020,Sep,กาฬสินธุ์,23
2020,Oct,กาฬสินธุ์,23
2020,Nov,กาฬสินธุ์,23
2020,Dec,กาฬสินธุ์,23
2021,Jan,กาฬสินธุ์,26
2021,Feb,กาฬสินธุ์,26
2021,Mar,กาฬสินธุ์,26
2021,Apr,กาฬสินธุ์,26
2021,May,กาฬสินธุ์,26
2021,Jun,กาฬสินธุ์,26
2021,Jul,กาฬสินธุ์,26
2021,Aug,กาฬสินธุ์,26
2021,Sep,กาฬสินธุ์,26
2021,Oct,กาฬสินธุ์,26
2021,Nov,กาฬสินธุ์,26
2021,Dec,กาฬสินธุ์,26
2022,Jan,กาฬสินธุ์,24
2022,Feb,กาฬสินธุ์,24
2022,Mar,กาฬสินธุ์,24
2022,Apr,กาฬสินธุ์,24
2022,May,กาฬสินธุ์,24
2022,Jun,กาฬสินธุ์,24
2022,Jul,กาฬสินธุ์,24
2022,Aug,กาฬสินธุ์,24
2022,Sep,กาฬสินธุ์,24
2022,Oct,กาฬสินธุ์,24
2022,Nov,กาฬสินธุ์,24
2022,Dec,กาฬสินธุ์,24
2023,Jan,กาฬสินธุ์,11
2023,Feb,กาฬสินธุ์,11
2023,Mar,กาฬสินธุ์,11
2023,Apr,กาฬสินธุ์,11
2023,May,กาฬสินธุ์,11
2023,Jun,กาฬสินธุ์,11
2023,Jul,กาฬสินธุ์,11
2023,Aug,กาฬสินธุ์,11
2023,Sep,กาฬสินธุ์,11
2023,Oct,กาฬสินธุ์,11
2023,Nov,กาฬสินธุ์,11
2023,Dec,กาฬสินธุ์,11
2024,Jan,กาฬสินธุ์,14
2024,Feb,กาฬสินธุ์,14
2024,Mar,กาฬสินธุ์,14
2024,Apr,กาฬสินธุ์,14
2024,May,กาฬสินธุ์,14
2024,Jun,กาฬสินธุ์,14
2024,Jul,กาฬสินธุ์,14
2024,Aug,กาฬสินธุ์,14
2024,Sep,กาฬสินธุ์,14
2024,Oct,กาฬสินธุ์,14
2024,Nov,กาฬสินธุ์,14
2024,Dec,กาฬสินธุ์,14
2020,Jan,กำแพงเพชร,32
2020,Feb,กำแพงเพชร,32
2020,Mar,กำแพงเพชร,32
2020,Apr,กำแพงเพชร,32
2020,May,กำแพงเพชร,32
2020,Jun,กำแพงเพชร,32
2020,Jul,กำแพงเพชร,32
2020,Aug,กำแพงเพชร,32
2020,Sep,กำแพงเพชร,32
2020,Oct,กำแพงเพชร,32
2020,Nov,กำแพงเพชร,32
2020,Dec,กำแพงเพชร,32
2021,Jan,กำแพงเพชร,24
2021,Feb,กำแพงเพชร,24
2021,Mar,กำแพงเพชร,24
2021,Apr,กำแพงเพชร,24
2021,May,กำแพงเพชร,24
2021,Jun,กำแพงเพชร,24
2021,Jul,กำแพงเพชร,24
2021,Aug,กำแพงเพชร,24
2021,Sep,กำแพงเพชร,24
2021,Oct,กำแพงเพชร,24
2021,Nov,กำแพงเพชร,24
2021,Dec,กำแพงเพชร,24
2022,Jan,กำแพงเพชร,9
2022,Feb,กำแพงเพชร,9
2022,Mar,กำแพงเพชร,9
2022,Apr,กำแพงเพชร,9
2022,May,กำแพงเพชร,9
2022,Jun,กำแพงเพชร,9
2022,Jul,กำแพงเพชร,9
2022,Aug,กำแพงเพชร,9
2022,Sep,กำแพงเพชร,9
2022,Oct,กำแพงเพชร,9
2022,Nov,กำแพงเพชร,9
2022,Dec,กำแพงเพชร,9
2023,Jan,กำแพงเพชร,21
2023,Feb,กำแพงเพชร,21
2023,Mar,กำแพงเพชร,21
2023,Apr,กำแพงเพชร,21
2023,May,กำแพงเพชร,21
2023,Jun,กำแพงเพชร,21
2023,Jul,กำแพงเพชร,21
2023,Aug,กำแพงเพชร,21
2023,Sep,กำแพงเพชร,21
2023,Oct,กำแพงเพชร,21
2023,Nov,กำแพงเพชร,21
2023,Dec,กำแพงเพชร,21
2024,Jan,กำแพงเพชร,17
2024,Feb,กำแพงเพชร,17
2024,Mar,กำแพงเพชร,17
2024,Apr,กำแพงเพชร,17
2024,May,กำแพงเพชร,17
2024,Jun,กำแพงเพชร,17
2024,Jul,กำแพงเพชร,17
2024,Aug,กำแพงเพชร,17
2024,Sep,กำแพงเพชร,17
2024,Oct,กำแพงเพชร,17
2024,Nov,กำแพงเพชร,17
2024,Dec,กำแพงเพชร,17
2020,Jan,ขอนแก่น,50
2020,Feb,ขอนแก่น,50
2020,Mar,ขอนแก่น,50
2020,Apr,ขอนแก่น,50
2020,May,ขอนแก่น,50
2020,Jun,ขอนแก่น,50
2020,Jul,ขอนแก่น,50
2020,Aug,ขอนแก่น,50
2020,Sep,ขอนแก่น,50
2020,Oct,ขอนแก่น,50
2020,Nov,ขอนแก่น,50
2020,Dec,ขอนแก่น,50
2021,Jan,ขอนแก่น,50
2021,Feb,ขอนแก่น,50
2021,Mar,ขอนแก่น,50
2021,Apr,ขอนแก่น,50
2021,May,ขอนแก่น,50
2021,Jun,ขอนแก่น,50
2021,Jul,ขอนแก่น,50
2021,Aug,ขอนแก่น,50
2021,Sep,ขอนแก่น,50
2021,Oct,ขอนแก่น,50
2021,Nov,ขอนแก่น,50
2021,Dec,ขอนแก่น,50
2022,Jan,ขอนแก่น,33
2022,Feb,ขอนแก่น,33
2022,Mar,ขอนแก่น,33
2022,Apr,ขอนแก่น,33
2022,May,ขอนแก่น,33
2022,Jun,ขอนแก่น,33
2022,Jul,ขอนแก่น,33
2022,Aug,ขอนแก่น,33
2022,Sep,ขอนแก่น,33
2022,Oct,ขอนแก่น,33
2022,Nov,ขอนแก่น,33
2022,Dec,ขอนแก่น,33
2023,Jan,ขอนแก่น,28
2023,Feb,ขอนแก่น,28
2023,Mar,ขอนแก่น,28
2023,Apr,ขอนแก่น,28
2023,May,ขอนแก่น,28
2023,Jun,ขอนแก่น,28
2023,Jul,ขอนแก่น,28
2023,Aug,ขอนแก่น,28
2023,Sep,ขอนแก่น,28
2023,Oct,ขอนแก่น,28
2023,Nov,ขอนแก่น,28
2023,Dec,ขอนแก่น,28
2024,Jan,ขอนแก่น,33
2024,Feb,ขอนแก่น,33
2024,Mar,ขอนแก่น,33
2024,Apr,ขอนแก่น,33
2024,May,ขอนแก่น,33
2024,Jun,ขอนแก่น,33
2024,Jul,ขอนแก่น,33
2024,Aug,ขอนแก่น,33
2024,Sep,ขอนแก่น,33
2024,Oct,ขอนแก่น,33
2024,Nov,ขอนแก่น,33
2024,Dec,ขอนแก่น,33
2020,Jan,จันทบุรี,14
2020,Feb,จันทบุรี,14
2020,Mar,จันทบุรี,14
2020,Apr,จันทบุรี,14
2020,May,จันทบุรี,14
2020,Jun,จันทบุรี,14
2020,Jul,จันทบุรี,14
2020,Aug,จันทบุรี,14
2020,Sep,จันทบุรี,14
2020,Oct,จันทบุรี,14
2020,Nov,จันทบุรี,14
2020,Dec,จันทบุรี,14
2021,Jan,จันทบุรี,16
2021,Feb,จันทบุรี,16
2021,Mar,จันทบุรี,16
2021,Apr,จันทบุรี,16
2021,May,จันทบุรี,16
2021,Jun,จันทบุรี,16
2021,Jul,จันทบุรี,16
2021,Aug,จันทบุรี,16
2021,Sep,จันทบุรี,16
2021,Oct,จันทบุรี,16
2021,Nov,จันทบุรี,16
2021,Dec,จันทบุรี,16
2022,Jan,จันทบุรี,15
2022,Feb,จันทบุรี,15
2022,Mar,จันทบุรี,15
2022,Apr,จันทบุรี,15
2022,May,จันทบุรี,15
2022,Jun,จันทบุรี,15
2022,Jul,จันทบุรี,15
2022,Aug,จันทบุรี,15
2022,Sep,จันทบุรี,15
2022,Oct,จันทบุรี,15
2022,Nov,จันทบุรี,15
2022,Dec,จันทบุรี,15
2023,Jan,จันทบุรี,14
2023,Feb,จันทบุรี,14
2023,Mar,จันทบุรี,14
2023,Apr,จันทบุรี,14
2023,May,จันทบุรี,14
2023,Jun,จันทบุรี,14
2023,Jul,จันทบุรี,14
2023,Aug,จันทบุรี,14
2023,Sep,จันทบุรี,14
2023,Oct,จันทบุรี,14
2023,Nov,จันทบุรี,14
2023,Dec,จันทบุรี,14
2024,Jan,จันทบุรี,10
2024,Feb,จันทบุรี,10
2024,Mar,จันทบุรี,10
2024,Apr,จันทบุรี,10
2024,May,จันทบุรี,10
2024,Jun,จันทบุรี,10
2024,Jul,จันทบุรี,10
2024,Aug,จันทบุรี,10
2024,Sep,จันทบุรี,10
2024,Oct,จันทบุรี,10
2024,Nov,จันทบุรี,10
2024,Dec,จันทบุรี,10
2020,Jan,ฉะเชิงเทรา,112
2020,Feb,ฉะเชิงเทรา,112
2020,Mar,ฉะเชิงเทรา,112
2020,Apr,ฉะเชิงเทรา,112
2020,May,ฉะเชิงเทรา,112
2020,Jun,ฉะเชิงเทรา,112
2020,Jul,ฉะเชิงเทรา,112
2020,Aug,ฉะเชิงเทรา,112
2020,Sep,ฉะเชิงเทรา,112
2020,Oct,ฉะเชิงเทรา,112
2020,Nov,ฉะเชิงเทรา,112
2020,Dec,ฉะเชิงเทรา,112
2021,Jan,ฉะเชิงเทรา,83
2021,Feb,ฉะเชิงเทรา,83
2021,Mar,ฉะเชิงเทรา,83
2021,Apr,ฉะเชิงเทรา,83
2021,May,ฉะเชิงเทรา,83
2021,Jun,ฉะเชิงเทรา,83
2021,Jul,ฉะเชิงเทรา,83
2021,Aug,ฉะเชิงเทรา,83
2021,Sep,ฉะเชิงเทรา,83
2021,Oct,ฉะเชิงเทรา,83
2021,Nov,ฉะเชิงเทรา,83
2021,Dec,ฉะเชิงเทรา,83
2022,Jan,ฉะเชิงเทรา,64
2022,Feb,ฉะเชิงเทรา,64
2022,Mar,ฉะเชิงเทรา,64
2022,Apr,ฉะเชิงเทรา,64
2022,May,ฉะเชิงเทรา,64
2022,Jun,ฉะเชิงเทรา,64
2022,Jul,ฉะเชิงเทรา,64
2022,Aug,ฉะเชิงเทรา,64
2022,Sep,ฉะเชิงเทรา,64
2022,Oct,ฉะเชิงเทรา,64
2022,Nov,ฉะเชิงเทรา,64
2022,Dec,ฉะเชิงเทรา,64
2023,Jan,ฉะเชิงเทรา,66
2023,Feb,ฉะเชิงเทรา,66
2023,Mar,ฉะเชิงเทรา,66
2023,Apr,ฉะเชิงเทรา,66
2023,May,ฉะเชิงเทรา,66
2023,Jun,ฉะเชิงเทรา,66
2023,Jul,ฉะเชิงเทรา,66
2023,Aug,ฉะเชิงเทรา,66
2023,Sep,ฉะเชิงเทรา,66
2023,Oct,ฉะเชิงเทรา,66
2023,Nov,ฉะเชิงเทรา,66
2023,Dec,ฉะเชิงเทรา,66
2024,Jan,ฉะเชิงเทรา,71
2024,Feb,ฉะเชิงเทรา,71
2024,Mar,ฉะเชิงเทรา,71
2024,Apr,ฉะเชิงเทรา,71
2024,May,ฉะเชิงเทรา,71
2024,Jun,ฉะเชิงเทรา,71
2024,Jul,ฉะเชิงเทรา,71
2024,Aug,ฉะเชิงเทรา,71
2024,Sep,ฉะเชิงเทรา,71
2024,Oct,ฉะเชิงเทรา,71
2024,Nov,ฉะเชิงเทรา,71
2024,Dec,ฉะเชิงเทรา,71
2020,Jan,ชลบุรี,251
2020,Feb,ชลบุรี,251
2020,Mar,ชลบุรี,251
2020,Apr,ชลบุรี,251
2020,May,ชลบุรี,251
2020,Jun,ชลบุรี,251
2020,Jul,ชลบุรี,251
2020,Aug,ชลบุรี,251
2020,Sep,ชลบุรี,251
2020,Oct,ชลบุรี,251
2020,Nov,ชลบุรี,251
2020,Dec,ชลบุรี,251
2021,Jan,ชลบุรี,223
2021,Feb,ชลบุรี,223
2021,Mar,ชลบุรี,223
2021,Apr,ชลบุรี,223
2021,May,ชลบุรี,223
2021,Jun,ชลบุรี,223
2021,Jul,ชลบุรี,223
2021,Aug,ชลบุรี,223
2021,Sep,ชลบุรี,223
2021,Oct,ชลบุรี,223
2021,Nov,ชลบุรี,223
2021,Dec,ชลบุรี,223
2022,Jan,ชลบุรี,179
2022,Feb,ชลบุรี,179
2022,Mar,ชลบุรี,179
2022,Apr,ชลบุรี,179
2022,May,ชลบุรี,179
2022,Jun,ชลบุรี,179
2022,Jul,ชลบุรี,179
2022,Aug,ชลบุรี,179
2022,Sep,ชลบุรี,179
2022,Oct,ชลบุรี,179
2022,Nov,ชลบุรี,179
2022,Dec,ชลบุรี,179
2023,Jan,ชลบุรี,200
2023,Feb,ชลบุรี,200
2023,Mar,ชลบุรี,200
2023,Apr,ชลบุรี,200
2023,May,ชลบุรี,200
2023,Jun,ชลบุรี,200
2023,Jul,ชลบุรี,200
2023,Aug,ชลบุรี,200
2023,Sep,ชลบุรี,200
2023,Oct,ชลบุรี,200
2023,Nov,ชลบุรี,200
2023,Dec,ชลบุรี,200
2024,Jan,ชลบุรี,243
2024,Feb,ชลบุรี,243
2024,Mar,ชลบุรี,243
2024,Apr,ชลบุรี,243
2024,May,ชลบุรี,243
2024,Jun,ชลบุรี,243
2024,Jul,ชลบุรี,243
2024,Aug,ชลบุรี,243
2024,Sep,ชลบุรี,243
2024,Oct,ชลบุรี,243
2024,Nov,ชลบุรี,243
2024,Dec,ชลบุรี,243
2020,Jan,ชัยนาท,14
2020,Feb,ชัยนาท,14
2020,Mar,ชัยนาท,14
2020,Apr,ชัยนาท,14
2020,May,ชัยนาท,14
2020,Jun,ชัยนาท,14
2020,Jul,ชัยนาท,14
2020,Aug,ชัยนาท,14
2020,Sep,ชัยนาท,14
2020,Oct,ชัยนาท,14
2020,Nov,ชัยนาท,14
2020,Dec,ชัยนาท,14
2021,Jan,ชัยนาท,14
2021,Feb,ชัยนาท,14
2021,Mar,ชัยนาท,14
2021,Apr,ชัยนาท,14
2021,May,ชัยนาท,14
2021,Jun,ชัยนาท,14
2021,Jul,ชัยนาท,14
2021,Aug,ชัยนาท,14
2021,Sep,ชัยนาท,14
2021,Oct,ชัยนาท,14
2021,Nov,ชัยนาท,14
2021,Dec,ชัยนาท,14
2022,Jan,ชัยนาท,14
2022,Feb,ชัยนาท,14
2022,Mar,ชัยนาท,14
2022,Apr,ชัยนาท,14
2022,May,ชัยนาท,14
2022,Jun,ชัยนาท,14
2022,Jul,ชัยนาท,14
2022,Aug,ชัยนาท,14
2022,Sep,ชัยนาท,14
2022,Oct,ชัยนาท,14
2022,Nov,ชัยนาท,14
2022,Dec,ชัยนาท,14
2023,Jan,ชัยนาท,9
2023,Feb,ชัยนาท,9
2023,Mar,ชัยนาท,9
2023,Apr,ชัยนาท,9
2023,May,ชัยนาท,9
2023,Jun,ชัยนาท,9
2023,Jul,ชัยนาท,9
2023,Aug,ชัยนาท,9
2023,Sep,ชัยนาท,9
2023,Oct,ชัยนาท,9
2023,Nov,ชัยนาท,9
2023,Dec,ชัยนาท,9
2024,Jan,ชัยนาท,10
2024,Feb,ชัยนาท,10
2024,Mar,ชัยนาท,10
2024,Apr,ชัยนาท,10
2024,May,ชัยนาท,10
2024,Jun,ชัยนาท,10
2024,Jul,ชัยนาท,10
2024,Aug,ชัยนาท,10
2024,Sep,ชัยนาท,10
2024,Oct,ชัยนาท,10
2024,Nov,ชัยนาท,10
2024,Dec,ชัยนาท,10
2020,Jan,ชัยภูมิ,11
2020,Feb,ชัยภูมิ,11
2020,Mar,ชัยภูมิ,11
2020,Apr,ชัยภูมิ,11
2020,May,ชัยภูมิ,11
2020,Jun,ชัยภูมิ,11
2020,Jul,ชัยภูมิ,11
2020,Aug,ชัยภูมิ,11
2020,Sep,ชัยภูมิ,11
2020,Oct,ชัยภูมิ,11
2020,Nov,ชัยภูมิ,11
2020,Dec,ชัยภูมิ,11
2021,Jan,ชัยภูมิ,12
2021,Feb,ชัยภูมิ,12
2021,Mar,ชัยภูมิ,12
2021,Apr,ชัยภูมิ,12
2021,May,ชัยภูมิ,12
2021,Jun,ชัยภูมิ,12
2021,Jul,ชัยภูมิ,12
2021,Aug,ชัยภูมิ,12
2021,Sep,ชัยภูมิ,12
2021,Oct,ชัยภูมิ,12
2021,Nov,ชัยภูมิ,12
2021,Dec,ชัยภูมิ,12
2022,Jan,ชัยภูมิ,12
2022,Feb,ชัยภูมิ,12
2022,Mar,ชัยภูมิ,12
2022,Apr,ชัยภูมิ,12
2022,May,ชัยภูมิ,12
2022,Jun,ชัยภูมิ,12
2022,Jul,ชัยภูมิ,12
2022,Aug,ชัยภูมิ,12
2022,Sep,ชัยภูมิ,12
2022,Oct,ชัยภูมิ,12
2022,Nov,ชัยภูมิ,12
2022,Dec,ชัยภูมิ,12
2023,Jan,ชัยภูมิ,16
2023,Feb,ชัยภูมิ,16
2023,Mar,ชัยภูมิ,16
2023,Apr,ชัยภูมิ,16
2023,May,ชัยภูมิ,16
2023,Jun,ชัยภูมิ,16
2023,Jul,ชัยภูมิ,16
2023,Aug,ชัยภูมิ,16
2023,Sep,ชัยภูมิ,16
2023,Oct,ชัยภูมิ,16
2023,Nov,ชัยภูมิ,16
2023,Dec,ชัยภูมิ,16
2024,Jan,ชัยภูมิ,4
2024,Feb,ชัยภูมิ,4
2024,Mar,ชัยภูมิ,4
2024,Apr,ชัยภูมิ,4
2024,May,ชัยภูมิ,4
2024,Jun,ชัยภูมิ,4
2024,Jul,ชัยภูมิ,4
2024,Aug,ชัยภูมิ,4
2024,Sep,ชัยภูมิ,4
2024,Oct,ชัยภูมิ,4
2024,Nov,ชัยภูมิ,4
2024,Dec,ชัยภูมิ,4
2020,Jan,ชุมพร,41
2020,Feb,ชุมพร,41
2020,Mar,ชุมพร,41
2020,Apr,ชุมพร,41
2020,May,ชุมพร,41
2020,Jun,ชุมพร,41
2020,Jul,ชุมพร,41
2020,Aug,ชุมพร,41
2020,Sep,ชุมพร,41
2020,Oct,ชุมพร,41
2020,Nov,ชุมพร,41
2020,Dec,ชุมพร,41
2021,Jan,ชุมพร,31
2021,Feb,ชุมพร,31
2021,Mar,ชุมพร,31
2021,Apr,ชุมพร,31
2021,May,ชุมพร,31
2021,Jun,ชุมพร,31
2021,Jul,ชุมพร,31
2021,Aug,ชุมพร,31
2021,Sep,ชุมพร,31
2021,Oct,ชุมพร,31
2021,Nov,ชุมพร,31
2021,Dec,ชุมพร,31
2022,Jan,ชุมพร,36
2022,Feb,ชุมพร,36
2022,Mar,ชุมพร,36
2022,Apr,ชุมพร,36
2022,May,ชุมพร,36
2022,Jun,ชุมพร,36
2022,Jul,ชุมพร,36
2022,Aug,ชุมพร,36
2022,Sep,ชุมพร,36
2022,Oct,ชุมพร,36
2022,Nov,ชุมพร,36
2022,Dec,ชุมพร,36
2023,Jan,ชุมพร,33
2023,Feb,ชุมพร,33
2023,Mar,ชุมพร,33
2023,Apr,ชุมพร,33
2023,May,ชุมพร,33
2023,Jun,ชุมพร,33
2023,Jul,ชุมพร,33
2023,Aug,ชุมพร,33
2023,Sep,ชุมพร,33
2023,Oct,ชุมพร,33
2023,Nov,ชุมพร,33
2023,Dec,ชุมพร,33
2024,Jan,ชุมพร,24
2024,Feb,ชุมพร,24
2024,Mar,ชุมพร,24
2024,Apr,ชุมพร,24
2024,May,ชุมพร,24
2024,Jun,ชุมพร,24
2024,Jul,ชุมพร,24
2024,Aug,ชุมพร,24
2024,Sep,ชุมพร,24
2024,Oct,ชุมพร,24
2024,Nov,ชุมพร,24
2024,Dec,ชุมพร,24
2020,Jan,ตรัง,27
2020,Feb,ตรัง,27
2020,Mar,ตรัง,27
2020,Apr,ตรัง,27
2020,May,ตรัง,27
2020,Jun,ตรัง,27
2020,Jul,ตรัง,27
2020,Aug,ตรัง,27
2020,Sep,ตรัง,27
2020,Oct,ตรัง,27
2020,Nov,ตรัง,27
2020,Dec,ตรัง,27
2021,Jan,ตรัง,12
2021,Feb,ตรัง,12
2021,Mar,ตรัง,12
2021,Apr,ตรัง,12
2021,May,ตรัง,12
2021,Jun,ตรัง,12
2021,Jul,ตรัง,12
2021,Aug,ตรัง,12
2021,Sep,ตรัง,12
2021,Oct,ตรัง,12
2021,Nov,ตรัง,12
2021,Dec,ตรัง,12
2022,Jan,ตรัง,20
2022,Feb,ตรัง,20
2022,Mar,ตรัง,20
2022,Apr,ตรัง,20
2022,May,ตรัง,20
2022,Jun,ตรัง,20
2022,Jul,ตรัง,20
2022,Aug,ตรัง,20
2022,Sep,ตรัง,20
2022,Oct,ตรัง,20
2022,Nov,ตรัง,20
2022,Dec,ตรัง,20
2023,Jan,ตรัง,21
2023,Feb,ตรัง,21
2023,Mar,ตรัง,21
2023,Apr,ตรัง,21
2023,May,ตรัง,21
2023,Jun,ตรัง,21
2023,Jul,ตรัง,21
2023,Aug,ตรัง,21
2023,Sep,ตรัง,21
2023,Oct,ตรัง,21
2023,Nov,ตรัง,21
2023,Dec,ตรัง,21
2024,Jan,ตรัง,13
2024,Feb,ตรัง,13
2024,Mar,ตรัง,13
2024,Apr,ตรัง,13
2024,May,ตรัง,13
2024,Jun,ตรัง,13
2024,Jul,ตรัง,13
2024,Aug,ตรัง,13
2024,Sep,ตรัง,13
