Year,Month,Province,Total_Vehicles
2024,Aug,อุทัยธานี,
2024,Sep,อุทัยธานี,
2024,Oct,อุทัยธานี,
2024,Nov,อุทัยธานี,
2024,Dec,อุทัยธานี,
2020,Jan,กำแพงเพชร,375536.0
2020,Feb,กำแพงเพชร,375536.0
2020,Mar,กำแพงเพชร,375536.0
2020,Apr,กำแพงเพชร,375536.0
2020,May,กำแพงเพชร,375536.0
2020,Jun,กำแพงเพชร,375536.0
2020,Jul,กำแพงเพชร,375536.0
2020,Aug,กำแพงเพชร,375536.0
2020,Sep,กำแพงเพชร,375536.0
2020,Oct,กำแพงเพชร,375536.0
2020,Nov,กำแพงเพชร,375536.0
2020,Dec,กำแพงเพชร,375536.0
2021,Jan,กำแพงเพชร,382337.0
2021,Feb,กำแพงเพชร,382337.0
2021,Mar,กำแพงเพชร,382337.0
2021,Apr,กำแพงเพชร,382337.0
2021,May,กำแพงเพชร,382337.0
2021,Jun,กำแพงเพชร,382337.0
2021,Jul,กำแพงเพชร,382337.0
2021,Aug,กำแพงเพชร,382337.0
2021,Sep,กำแพงเพชร,382337.0
2021,Oct,กำแพงเพชร,382337.0
2021,Nov,กำแพงเพชร,382337.0
2021,Dec,กำแพงเพชร,382337.0
2022,Jan,กำแพงเพชร,389627.0
2022,Feb,กำแพงเพชร,389627.0
2022,Mar,กำแพงเพชร,389627.0
2022,Apr,กำแพงเพชร,389627.0
2022,May,กำแพงเพชร,389627.0
2022,Jun,กำแพงเพชร,389627.0
2022,Jul,กำแพงเพชร,389627.0
2022,Aug,กำแพงเพชร,389627.0
2022,Sep,กำแพงเพชร,389627.0
2022,Oct,กำแพงเพชร,389627.0
2022,Nov,กำแพงเพชร,389627.0
2022,Dec,กำแพงเพชร,389627.0
2023,Jan,กำแพงเพชร,395381.0
2023,Feb,กำแพงเพชร,395381.0
2023,Mar,กำแพงเพชร,395381.0
2023,Apr,กำแพงเพชร,395381.0
2023,May,กำแพงเพชร,395381.0
2023,Jun,กำแพงเพชร,395381.0
2023,Jul,กำแพงเพชร,395381.0
2023,Aug,กำแพงเพชร,395381.0
2023,Sep,กำแพงเพชร,395381.0
2023,Oct,กำแพงเพชร,395381.0
2023,Nov,กำแพงเพชร,395381.0
2023,Dec,กำแพงเพชร,395381.0
2024,Jan,กำแพงเพชร,
2024,Feb,กำแพงเพชร,
2024,Mar,กำแพงเพชร,
2024,Apr,กำแพงเพชร,
2024,May,กำแพงเพชร,
2024,Jun,กำแพงเพชร,
2024,Jul,กำแพงเพชร,
2024,Aug,กำแพงเพชร,
2024,Sep,กำแพงเพชร,
2024,Oct,กำแพงเพชร,
2024,Nov,กำแพงเพชร,
2024,Dec,กำแพงเพชร,
2020,Jan,ตาก,245795.0
2020,Feb,ตาก,245795.0
2020,Mar,ตาก,245795.0
2020,Apr,ตาก,245795.0
2020,May,ตาก,245795.0
2020,Jun,ตาก,245795.0
2020,Jul,ตาก,245795.0
2020,Aug,ตาก,245795.0
2020,Sep,ตาก,245795.0
2020,Oct,ตาก,245795.0
2020,Nov,ตาก,245795.0
2020,Dec,ตาก,245795.0
2021,Jan,ตาก,251446.0
2021,Feb,ตาก,251446.0
2021,Mar,ตาก,251446.0
2021,Apr,ตาก,251446.0
2021,May,ตาก,251446.0
2021,Jun,ตาก,251446.0
2021,Jul,ตาก,251446.0
2021,Aug,ตาก,251446.0
2021,Sep,ตาก,251446.0
2021,Oct,ตาก,251446.0
2021,Nov,ตาก,251446.0
2021,Dec,ตาก,251446.0
2022,Jan,ตาก,258391.0
2022,Feb,ตาก,258391.0
2022,Mar,ตาก,258391.0
2022,Apr,ตาก,258391.0
2022,May,ตาก,258391.0
2022,Jun,ตาก,258391.0
2022,Jul,ตาก,258391.0
2022,Aug,ตาก,258391.0
2022,Sep,ตาก,258391.0
2022,Oct,ตาก,258391.0
2022,Nov,ตาก,258391.0
2022,Dec,ตาก,258391.0
2023,Jan,ตาก,266127.0
2023,Feb,ตาก,266127.0
2023,Mar,ตาก,266127.0
2023,Apr,ตาก,266127.0
2023,May,ตาก,266127.0
2023,Jun,ตาก,266127.0
2023,Jul,ตาก,266127.0
2023,Aug,ตาก,266127.0
2023,Sep,ตาก,266127.0
2023,Oct,ตาก,266127.0
2023,Nov,ตาก,266127.0
2023,Dec,ตาก,266127.0
2024,Jan,ตาก,
2024,Feb,ตาก,
2024,Mar,ตาก,
2024,Apr,ตาก,
2024,May,ตาก,
2024,Jun,ตาก,
2024,Jul,ตาก,
2024,Aug,ตาก,
2024,Sep,ตาก,
2024,Oct,ตาก,
2024,Nov,ตาก,
2024,Dec,ตาก,
2020,Jan,สุโขทัย,331662.0
2020,Feb,สุโขทัย,331662.0
2020,Mar,สุโขทัย,331662.0
2020,Apr,สุโขทัย,331662.0
2020,May,สุโขทัย,331662.0
2020,Jun,สุโขทัย,331662.0
2020,Jul,สุโขทัย,331662.0
2020,Aug,สุโขทัย,331662.0
2020,Sep,สุโขทัย,331662.0
2020,Oct,สุโขทัย,331662.0
2020,Nov,สุโขทัย,331662.0
2020,Dec,สุโขทัย,331662.0
2021,Jan,สุโขทัย,337762.0
2021,Feb,สุโขทัย,337762.0
2021,Mar,สุโขทัย,337762.0
2021,Apr,สุโขทัย,337762.0
2021,May,สุโขทัย,337762.0
2021,Jun,สุโขทัย,337762.0
2021,Jul,สุโขทัย,337762.0
2021,Aug,สุโขทัย,337762.0
2021,Sep,สุโขทัย,337762.0
2021,Oct,สุโขทัย,337762.0
2021,Nov,สุโขทัย,337762.0
2021,Dec,สุโขทัย,337762.0
2022,Jan,สุโขทัย,343216.0
2022,Feb,สุโขทัย,343216.0
2022,Mar,สุโขทัย,343216.0
2022,Apr,สุโขทัย,343216.0
2022,May,สุโขทัย,343216.0
2022,Jun,สุโขทัย,343216.0
2022,Jul,สุโขทัย,343216.0
2022,Aug,สุโขทัย,343216.0
2022,Sep,สุโขทัย,343216.0
2022,Oct,สุโขทัย,343216.0
2022,Nov,สุโขทัย,343216.0
2022,Dec,สุโขทัย,343216.0
2023,Jan,สุโขทัย,346562.0
2023,Feb,สุโขทัย,346562.0
2023,Mar,สุโขทัย,346562.0
2023,Apr,สุโขทัย,346562.0
2023,May,สุโขทัย,346562.0
2023,Jun,สุโขทัย,346562.0
2023,Jul,สุโขทัย,346562.0
2023,Aug,สุโขทัย,346562.0
2023,Sep,สุโขทัย,346562.0
2023,Oct,สุโขทัย,346562.0
2023,Nov,สุโขทัย,346562.0
2023,Dec,สุโขทัย,346562.0
2024,Jan,สุโขทัย,
2024,Feb,สุโขทัย,
2024,Mar,สุโขทัย,
2024,Apr,สุโขทัย,
2024,May,สุโขทัย,
2024,Jun,สุโขทัย,
2024,Jul,สุโขทัย,
2024,Aug,สุโขทัย,
2024,Sep,สุโขทัย,
2024,Oct,สุโขทัย,
2024,Nov,สุโขทัย,
2024,Dec,สุโขทัย,
2020,Jan,พิษณุโลก,540424.0
2020,Feb,พิษณุโลก,540424.0
2020,Mar,พิษณุโลก,540424.0
2020,Apr,พิษณุโลก,540424.0
2020,May,พิษณุโลก,540424.0
2020,Jun,พิษณุโลก,540424.0
2020,Jul,พิษณุโลก,540424.0
2020,Aug,พิษณุโลก,540424.0
2020,Sep,พิษณุโลก,540424.0
2020,Oct,พิษณุโลก,540424.0
2020,Nov,พิษณุโลก,540424.0
2020,Dec,พิษณุโลก,540424.0
2021,Jan,พิษณุโลก,554206.0
2021,Feb,พิษณุโลก,554206.0
2021,Mar,พิษณุโลก,554206.0
2021,Apr,พิษณุโลก,554206.0
2021,May,พิษณุโลก,554206.0
2021,Jun,พิษณุโลก,554206.0
2021,Jul,พิษณุโลก,554206.0
2021,Aug,พิษณุโลก,554206.0
2021,Sep,พิษณุโลก,554206.0
2021,Oct,พิษณุโลก,554206.0
2021,Nov,พิษณุโลก,554206.0
2021,Dec,พิษณุโลก,554206.0
2022,Jan,พิษณุโลก,568666.0
2022,Feb,พิษณุโลก,568666.0
2022,Mar,พิษณุโลก,568666.0
2022,Apr,พิษณุโลก,568666.0
2022,May,พิษณุโลก,568666.0
2022,Jun,พิษณุโลก,568666.0
2022,Jul,พิษณุโลก,568666.0
2022,Aug,พิษณุโลก,568666.0
2022,Sep,พิษณุโลก,568666.0
2022,Oct,พิษณุโลก,568666.0
2022,Nov,พิษณุโลก,568666.0
2022,Dec,พิษณุโลก,568666.0
2023,Jan,พิษณุโลก,583256.0
2023,Feb,พิษณุโลก,583256.0
2023,Mar,พิษณุโลก,583256.0
2023,Apr,พิษณุโลก,583256.0
2023,May,พิษณุโลก,583256.0
2023,Jun,พิษณุโลก,583256.0
2023,Jul,พิษณุโลก,583256.0
2023,Aug,พิษณุโลก,583256.0
2023,Sep,พิษณุโลก,583256.0
2023,Oct,พิษณุโลก,583256.0
2023,Nov,พิษณุโลก,583256.0
2023,Dec,พิษณุโลก,583256.0
2024,Jan,พิษณุโลก,
2024,Feb,พิษณุโลก,
2024,Mar,พิษณุโลก,
2024,Apr,พิษณุโลก,
2024,May,พิษณุโลก,
2024,Jun,พิษณุโลก,
2024,Jul,พิษณุโลก,
2024,Aug,พิษณุโลก,
2024,Sep,พิษณุโลก,
2024,Oct,พิษณุโลก,
2024,Nov,พิษณุโลก,
2024,Dec,พิษณุโลก,
2020,Jan,พิจิตร,296723.0
2020,Feb,พิจิตร,296723.0
2020,Mar,พิจิตร,296723.0
2020,Apr,พิจิตร,296723.0
2020,May,พิจิตร,296723.0
2020,Jun,พิจิตร,296723.0
2020,Jul,พิจิตร,296723.0
2020,Aug,พิจิตร,296723.0
2020,Sep,พิจิตร,296723.0
2020,Oct,พิจิตร,296723.0
2020,Nov,พิจิตร,296723.0
2020,Dec,พิจิตร,296723.0
2021,Jan,พิจิตร,299531.0
2021,Feb,พิจิตร,299531.0
2021,Mar,พิจิตร,299531.0
2021,Apr,พิจิตร,299531.0
2021,May,พิจิตร,299531.0
2021,Jun,พิจิตร,299531.0
2021,Jul,พิจิตร,299531.0
2021,Aug,พิจิตร,299531.0
2021,Sep,พิจิตร,299531.0
2021,Oct,พิจิตร,299531.0
2021,Nov,พิจิตร,299531.0
2021,Dec,พิจิตร,299531.0
2022,Jan,พิจิตร,302811.0
2022,Feb,พิจิตร,302811.0
2022,Mar,พิจิตร,302811.0
2022,Apr,พิจิตร,302811.0
2022,May,พิจิตร,302811.0
2022,Jun,พิจิตร,302811.0
2022,Jul,พิจิตร,302811.0
2022,Aug,พิจิตร,302811.0
2022,Sep,พิจิตร,302811.0
2022,Oct,พิจิตร,302811.0
2022,Nov,พิจิตร,302811.0
2022,Dec,พิจิตร,302811.0
2023,Jan,พิจิตร,306000.0
2023,Feb,พิจิตร,306000.0
2023,Mar,พิจิตร,306000.0
2023,Apr,พิจิตร,306000.0
2023,May,พิจิตร,306000.0
2023,Jun,พิจิตร,306000.0
2023,Jul,พิจิตร,306000.0
2023,Aug,พิจิตร,306000.0
2023,Sep,พิจิตร,306000.0
2023,Oct,พิจิตร,306000.0
2023,Nov,พิจิตร,306000.0
2023,Dec,พิจิตร,306000.0
2024,Jan,พิจิตร,
2024,Feb,พิจิตร,
2024,Mar,พิจิตร,
2024,Apr,พิจิตร,
2024,May,พิจิตร,
2024,Jun,พิจิตร,
2024,Jul,พิจิตร,
2024,Aug,พิจิตร,
2024,Sep,พิจิตร,
2024,Oct,พิจิตร,
2024,Nov,พิจิตร,
2024,Dec,พิจิตร,
2020,Jan,เพชรบูรณ์,483356.0
2020,Feb,เพชรบูรณ์,483356.0
2020,Mar,เพชรบูรณ์,483356.0
2020,Apr,เพชรบูรณ์,483356.0
2020,May,เพชรบูรณ์,483356.0
2020,Jun,เพชรบูรณ์,483356.0
2020,Jul,เพชรบูรณ์,483356.0
2020,Aug,เพชรบูรณ์,483356.0
2020,Sep,เพชรบูรณ์,483356.0
2020,Oct,เพชรบูรณ์,483356.0
2020,Nov,เพชรบูรณ์,483356.0
2020,Dec,เพชรบูรณ์,483356.0
2021,Jan,เพชรบูรณ์,491662.0
2021,Feb,เพชรบูรณ์,491662.0
2021,Mar,เพชรบูรณ์,491662.0
2021,Apr,เพชรบูรณ์,491662.0
2021,May,เพชรบูรณ์,491662.0
2021,Jun,เพชรบูรณ์,491662.0
2021,Jul,เพชรบูรณ์,491662.0
2021,Aug,เพชรบูรณ์,491662.0
2021,Sep,เพชรบูรณ์,491662.0
2021,Oct,เพชรบูรณ์,491662.0
2021,Nov,เพชรบูรณ์,491662.0
2021,Dec,เพชรบูรณ์,491662.0
2022,Jan,เพชรบูรณ์,499294.0
2022,Feb,เพชรบูรณ์,499294.0
2022,Mar,เพชรบูรณ์,499294.0
2022,Apr,เพชรบูรณ์,499294.0
2022,May,เพชรบูรณ์,499294.0
2022,Jun,เพชรบูรณ์,499294.0
2022,Jul,เพชรบูรณ์,499294.0
2022,Aug,เพชรบูรณ์,499294.0
2022,Sep,เพชรบูรณ์,499294.0
2022,Oct,เพชรบูรณ์,499294.0
2022,Nov,เพชรบูรณ์,499294.0
2022,Dec,เพชรบูรณ์,499294.0
2023,Jan,เพชรบูรณ์,504164.0
2023,Feb,เพชรบูรณ์,504164.0
2023,Mar,เพชรบูรณ์,504164.0
2023,Apr,เพชรบูรณ์,504164.0
2023,May,เพชรบูรณ์,504164.0
2023,Jun,เพชรบูรณ์,504164.0
2023,Jul,เพชรบูรณ์,504164.0
2023,Aug,เพชรบูรณ์,504164.0
2023,Sep,เพชรบูรณ์,504164.0
2023,Oct,เพชรบูรณ์,504164.0
2023,Nov,เพชรบูรณ์,504164.0
2023,Dec,เพชรบูรณ์,504164.0
2024,Jan,เพชรบูรณ์,
2024,Feb,เพชรบูรณ์,
2024,Mar,เพชรบูรณ์,
2024,Apr,เพชรบูรณ์,
2024,May,เพชรบูรณ์,
2024,Jun,เพชรบูรณ์,
2024,Jul,เพชรบูรณ์,
2024,Aug,เพชรบูรณ์,
2024,Sep,เพชรบูรณ์,
2024,Oct,เพชรบูรณ์,
2024,Nov,เพชรบูรณ์,
2024,Dec,เพชรบูรณ์,
2020,Jan,นครราชสีมา,1422803.0
2020,Feb,นครราชสีมา,1422803.0
2020,Mar,นครราชสีมา,1422803.0
2020,Apr,นครราชสีมา,1422803.0
2020,May,นครราชสีมา,1422803.0
2020,Jun,นครราชสีมา,1422803.0
2020,Jul,นครราชสีมา,1422803.0
2020,Aug,นครราชสีมา,1422803.0
2020,Sep,นครราชสีมา,1422803.0
2020,Oct,นครราชสีมา,1422803.0
2020,Nov,นครราชสีมา,1422803.0
2020,Dec,นครราชสีมา,1422803.0
2021,Jan,นครราชสีมา,1451489.0
2021,Feb,นครราชสีมา,1451489.0
2021,Mar,นครราชสีมา,1451489.0
2021,Apr,นครราชสีมา,1451489.0
2021,May,นครราชสีมา,1451489.0
2021,Jun,นครราชสีมา,1451489.0
2021,Jul,นครราชสีมา,1451489.0
2021,Aug,นครราชสีมา,1451489.0
2021,Sep,นครราชสีมา,1451489.0
2021,Oct,นครราชสีมา,1451489.0
2021,Nov,นครราชสีมา,1451489.0
2021,Dec,นครราชสีมา,1451489.0
2022,Jan,นครราชสีมา,1484062.0
2022,Feb,นครราชสีมา,1484062.0
2022,Mar,นครราชสีมา,1484062.0
2022,Apr,นครราชสีมา,1484062.0
2022,May,นครราชสีมา,1484062.0
2022,Jun,นครราชสีมา,1484062.0
2022,Jul,นครราชสีมา,1484062.0
2022,Aug,นครราชสีมา,1484062.0
2022,Sep,นครราชสีมา,1484062.0
2022,Oct,นครราชสีมา,1484062.0
2022,Nov,นครราชสีมา,1484062.0
2022,Dec,นครราชสีมา,1484062.0
2023,Jan,นครราชสีมา,1503702.0
2023,Feb,นครราชสีมา,1503702.0
2023,Mar,นครราชสีมา,1503702.0
2023,Apr,นครราชสีมา,1503702.0
2023,May,นครราชสีมา,1503702.0
2023,Jun,นครราชสีมา,1503702.0
2023,Jul,นครราชสีมา,1503702.0
2023,Aug,นครราชสีมา,1503702.0
2023,Sep,นครราชสีมา,1503702.0
2023,Oct,นครราชสีมา,1503702.0
2023,Nov,นครราชสีมา,1503702.0
2023,Dec,นครราชสีมา,1503702.0
2024,Jan,นครราชสีมา,
2024,Feb,นครราชสีมา,
2024,Mar,นครราชสีมา,
2024,Apr,นครราชสีมา,
2024,May,นครราชสีมา,
2024,Jun,นครราชสีมา,
2024,Jul,นครราชสีมา,
2024,Aug,นครราชสีมา,
2024,Sep,นครราชสีมา,
2024,Oct,นครราชสีมา,
2024,Nov,นครราชสีมา,
2024,Dec,นครราชสีมา,
2020,Jan,บุรีรัมย์,535692.0
2020,Feb,บุรีรัมย์,535692.0
2020,Mar,บุรีรัมย์,535692.0
2020,Apr,บุรีรัมย์,535692.0
2020,May,บุรีรัมย์,535692.0
2020,Jun,บุรีรัมย์,535692.0
2020,Jul,บุรีรัมย์,535692.0
2020,Aug,บุรีรัมย์,535692.0
2020,Sep,บุรีรัมย์,535692.0
2020,Oct,บุรีรัมย์,535692.0
2020,Nov,บุรีรัมย์,535692.0
2020,Dec,บุรีรัมย์,535692.0
2021,Jan,บุรีรัมย์,548910.0
2021,Feb,บุรีรัมย์,548910.0
2021,Mar,บุรีรัมย์,548910.0
2021,Apr,บุรีรัมย์,548910.0
2021,May,บุรีรัมย์,548910.0
2021,Jun,บุรีรัมย์,548910.0
2021,Jul,บุรีรัมย์,548910.0
2021,Aug,บุรีรัมย์,548910.0
2021,Sep,บุรีรัมย์,548910.0
2021,Oct,บุรีรัมย์,548910.0
2021,Nov,บุรีรัมย์,548910.0
2021,Dec,บุรีรัมย์,548910.0
2022,Jan,บุรีรัมย์,565774.0
2022,Feb,บุรีรัมย์,565774.0
2022,Mar,บุรีรัมย์,565774.0
2022,Apr,บุรีรัมย์,565774.0
2022,May,บุรีรัมย์,565774.0
2022,Jun,บุรีรัมย์,565774.0
2022,Jul,บุรีรัมย์,565774.0
2022,Aug,บุรีรัมย์,565774.0
2022,Sep,บุรีรัมย์,565774.0
2022,Oct,บุรีรัมย์,565774.0
2022,Nov,บุรีรัมย์,565774.0
2022,Dec,บุรีรัมย์,565774.0
2023,Jan,บุรีรัมย์,582258.0
2023,Feb,บุรีรัมย์,582258.0
2023,Mar,บุรีรัมย์,582258.0
2023,Apr,บุรีรัมย์,582258.0
2023,May,บุรีรัมย์,582258.0
2023,Jun,บุรีรัมย์,582258.0
2023,Jul,บุรีรัมย์,582258.0
2023,Aug,บุรีรัมย์,582258.0
2023,Sep,บุรีรัมย์,582258.0
2023,Oct,บุรีรัมย์,582258.0
2023,Nov,บุรีรัมย์,582258.0
2023,Dec,บุรีรัมย์,582258.0
2024,Jan,บุรีรัมย์,
2024,Feb,บุรีรัมย์,
2024,Mar,บุรีรัมย์,
2024,Apr,บุรีรัมย์,
2024,May,บุรีรัมย์,
2024,Jun,บุรีรัมย์,
2024,Jul,บุรีรัมย์,
2024,Aug,บุรีรัมย์,
2024,Sep,บุรีรัมย์,
2024,Oct,บุรีรัมย์,
2024,Nov,บุรีรัมย์,
2024,Dec,บุรีรัมย์,
2020,Jan,สุรินทร์,486776.0
2020,Feb,สุรินทร์,486776.0
2020,Mar,สุรินทร์,486776.0
2020,Apr,สุรินทร์,486776.0
2020,May,สุรินทร์,486776.0
2020,Jun,สุรินทร์,486776.0
2020,Jul,สุรินทร์,486776.0
2020,Aug,สุรินทร์,486776.0
2020,Sep,สุรินทร์,486776.0
2020,Oct,สุรินทร์,486776.0
2020,Nov,สุรินทร์,486776.0
2020,Dec,สุรินทร์,486776.0
2021,Jan,สุรินทร์,498828.0
2021,Feb,สุรินทร์,498828.0
2021,Mar,สุรินทร์,498828.0
2021,Apr,สุรินทร์,498828.0
2021,May,สุรินทร์,498828.0
2021,Jun,สุรินทร์,498828.0
2021,Jul,สุรินทร์,498828.0
2021,Aug,สุรินทร์,498828.0
2021,Sep,สุรินทร์,498828.0
2021,Oct,สุรินทร์,498828.0
2021,Nov,สุรินทร์,498828.0
2021,Dec,สุรินทร์,498828.0
2022,Jan,สุรินทร์,511146.0
2022,Feb,สุรินทร์,511146.0
2022,Mar,สุรินทร์,511146.0
2022,Apr,สุรินทร์,511146.0
2022,May,สุรินทร์,511146.0
2022,Jun,สุรินทร์,511146.0
2022,Jul,สุรินทร์,511146.0
2022,Aug,สุรินทร์,511146.0
2022,Sep,สุรินทร์,511146.0
2022,Oct,สุรินทร์,511146.0
2022,Nov,สุรินทร์,511146.0
2022,Dec,สุรินทร์,511146.0
2023,Jan,สุรินทร์,517605.0
2023,Feb,สุรินทร์,517605.0
2023,Mar,สุรินทร์,517605.0
2023,Apr,สุรินทร์,517605.0
2023,May,สุรินทร์,517605.0
2023,Jun,สุรินทร์,517605.0
2023,Jul,สุรินทร์,517605.0
2023,Aug,สุรินทร์,517605.0
2023,Sep,สุรินทร์,517605.0
2023,Oct,สุรินทร์,517605.0
2023,Nov,สุรินทร์,517605.0
2023,Dec,สุรินทร์,517605.0
2024,Jan,สุรินทร์,
2024,Feb,สุรินทร์,
2024,Mar,สุรินทร์,
2024,Apr,สุรินทร์,
2024,May,สุรินทร์,
2024,Jun,สุรินทร์,
2024,Jul,สุรินทร์,
2024,Aug,สุรินทร์,
2024,Sep,สุรินทร์,
2024,Oct,สุรินทร์,
2024,Nov,สุรินทร์,
2024,Dec,สุรินทร์,
2020,Jan,ศรีสะเกษ,438534.0
2020,Feb,ศรีสะเกษ,438534.0
2020,Mar,ศรีสะเกษ,438534.0
2020,Apr,ศรีสะเกษ,438534.0
2020,May,ศรีสะเกษ,438534.0
2020,Jun,ศรีสะเกษ,438534.0
2020,Jul,ศรีสะเกษ,438534.0
2020,Aug,ศรีสะเกษ,438534.0
2020,Sep,ศรีสะเกษ,438534.0
2020,Oct,ศรีสะเกษ,438534.0
2020,Nov,ศรีสะเกษ,438534.0
2020,Dec,ศรีสะเกษ,438534.0
2021,Jan,ศรีสะเกษ,451444.0
2021,Feb,ศรีสะเกษ,451444.0
2021,Mar,ศรีสะเกษ,451444.0
2021,Apr,ศรีสะเกษ,451444.0
2021,May,ศรีสะเกษ,451444.0
2021,Jun,ศรีสะเกษ,451444.0
2021,Jul,ศรีสะเกษ,451444.0
2021,Aug,ศรีสะเกษ,451444.0
2021,Sep,ศรีสะเกษ,451444.0
2021,Oct,ศรีสะเกษ,451444.0
2021,Nov,ศรีสะเกษ,451444.0
2021,Dec,ศรีสะเกษ,451444.0
2022,Jan,ศรีสะเกษ,458690.0
2022,Feb,ศรีสะเกษ,458690.0
2022,Mar,ศรีสะเกษ,458690.0
2022,Apr,ศรีสะเกษ,458690.0
2022,May,ศรีสะเกษ,458690.0
2022,Jun,ศรีสะเกษ,458690.0
2022,Jul,ศรีสะเกษ,458690.0
2022,Aug,ศรีสะเกษ,458690.0
2022,Sep,ศรีสะเกษ,458690.0
2022,Oct,ศรีสะเกษ,458690.0
2022,Nov,ศรีสะเกษ,458690.0
2022,Dec,ศรีสะเกษ,458690.0
2023,Jan,ศรีสะเกษ,460802.0
2023,Feb,ศรีสะเกษ,460802.0
2023,Mar,ศรีสะเกษ,460802.0
2023,Apr,ศรีสะเกษ,460802.0
2023,May,ศรีสะเกษ,460802.0
2023,Jun,ศรีสะเกษ,460802.0
2023,Jul,ศรีสะเกษ,460802.0
2023,Aug,ศรีสะเกษ,460802.0
2023,Sep,ศรีสะเกษ,460802.0
2023,Oct,ศรีสะเกษ,460802.0
2023,Nov,ศรีสะเกษ,460802.0
2023,Dec,ศรีสะเกษ,460802.0
2024,Jan,ศรีสะเกษ,
2024,Feb,ศรีสะเกษ,
2024,Mar,ศรีสะเกษ,
2024,Apr,ศรีสะเกษ,
2024,May,ศรีสะเกษ,
2024,Jun,ศรีสะเกษ,
2024,Jul,ศรีสะเกษ,
2024,Aug,ศรีสะเกษ,
2024,Sep,ศรีสะเกษ,
2024,Oct,ศรีสะเกษ,
2024,Nov,ศรีสะเกษ,
2024,Dec,ศรีสะเกษ,
2020,Jan,อุบลราชธานี,779306.0
2020,Feb,อุบลราชธานี,779306.0
2020,Mar,อุบลราชธานี,779306.0
2020,Apr,อุบลราชธานี,779306.0
2020,May,อุบลราชธานี,779306.0
2020,Jun,อุบลราชธานี,779306.0
2020,Jul,อุบลราชธานี,779306.0
2020,Aug,อุบลราชธานี,779306.0
2020,Sep,อุบลราชธานี,779306.0
2020,Oct,อุบลราชธานี,779306.0
2020,Nov,อุบลราชธานี,779306.0
2020,Dec,อุบลราชธานี,779306.0
2021,Jan,อุบลราชธานี,800994.0
2021,Feb,อุบลราชธานี,800994.0
2021,Mar,อุบลราชธานี,800994.0
2021,Apr,อุบลราชธานี,800994.0
2021,May,อุบลราชธานี,800994.0
2021,Jun,อุบลราชธานี,800994.0
2021,Jul,อุบลราชธานี,800994.0
2021,Aug,อุบลราชธานี,800994.0
2021,Sep,อุบลราชธานี,800994.0
2021,Oct,อุบลราชธานี,800994.0
2021,Nov,อุบลราชธานี,800994.0
2021,Dec,อุบลราชธานี,800994.0
2022,Jan,อุบลราชธานี,818535.0
2022,Feb,อุบลราชธานี,818535.0
2022,Mar,อุบลราชธานี,818535.0
2022,Apr,อุบลราชธานี,818535.0
2022,May,อุบลราชธานี,818535.0
2022,Jun,อุบลราชธานี,818535.0
2022,Jul,อุบลราชธานี,818535.0
2022,Aug,อุบลราชธานี,818535.0
2022,Sep,อุบลราชธานี,818535.0
2022,Oct,อุบลราชธานี,818535.0
2022,Nov,อุบลราชธานี,818535.0
2022,Dec,อุบลราชธานี,818535.0
2023,Jan,อุบลราชธานี,826812.0
2023,Feb,อุบลราชธานี,826812.0
2023,Mar,อุบลราชธานี,826812.0
2023,Apr,อุบลราชธานี,826812.0
2023,May,อุบลราชธานี,826812.0
2023,Jun,อุบลราชธานี,826812.0
2023,Jul,อุบลราชธานี,826812.0
2023,Aug,อุบลราชธานี,826812.0
2023,Sep,อุบลราชธานี,826812.0
2023,Oct,อุบลราชธานี,826812.0
2023,Nov,อุบลราชธานี,826812.0
2023,Dec,อุบลราชธานี,826812.0
2024,Jan,อุบลราชธานี,
2024,Feb,อุบลราชธานี,
2024,Mar,อุบลราชธานี,
2024,Apr,อุบลราชธานี,
2024,May,อุบลราชธานี,
2024,Jun,อุบลราชธานี,
2024,Jul,อุบลราชธานี,
2024,Aug,อุบลราชธานี,
2024,Sep,อุบลราชธานี,
2024,Oct,อุบลราชธานี,
2024,Nov,อุบลราชธานี,
2024,Dec,อุบลราชธานี,
2020,Jan,ยโสธร,219548.0
2020,Feb,ยโสธร,219548.0
2020,Mar,ยโสธร,219548.0
2020,Apr,ยโสธร,219548.0
2020,May,ยโสธร,219548.0
2020,Jun,ยโสธร,219548.0
2020,Jul,ยโสธร,219548.0
2020,Aug,ยโสธร,219548.0
2020,Sep,ยโสธร,219548.0
2020,Oct,ยโสธร,219548.0
2020,Nov,ยโสธร,219548.0
2020,Dec,ยโสธร,219548.0
2021,Jan,ยโสธร,223718.0
2021,Feb,ยโสธร,223718.0
2021,Mar,ยโสธร,223718.0
2021,Apr,ยโสธร,223718.0
2021,May,ยโสธร,223718.0
2021,Jun,ยโสธร,223718.0
2021,Jul,ยโสธร,223718.0
2021,Aug,ยโสธร,223718.0
2021,Sep,ยโสธร,223718.0
2021,Oct,ยโสธร,223718.0
2021,Nov,ยโสธร,223718.0
2021,Dec,ยโสธร,223718.0
2022,Jan,ยโสธร,227029.0
2022,Feb,ยโสธร,227029.0
2022,Mar,ยโสธร,227029.0
2022,Apr,ยโสธร,227029.0
2022,May,ยโสธร,227029.0
2022,Jun,ยโสธร,227029.0
2022,Jul,ยโสธร,227029.0
2022,Aug,ยโสธร,227029.0
2022,Sep,ยโสธร,227029.0
2022,Oct,ยโสธร,227029.0
2022,Nov,ยโสธร,227029.0
2022,Dec,ยโสธร,227029.0
